Date,User,Capitec_Tweets
2022-12-15 12:35:09+00:00,Brazo_manesh,@Madam_PB @FNBSA @StandardBankZA @CapitecBankSA same here.
2022-12-15 12:32:54+00:00,sibudiale,Very funny that Big Boys like @StandardBankZA doesn’t have back up power at Maake Plaza but @CapitecBankSA has a plan. @StandardBankZA pls take care of your clients.
2022-12-15 12:32:10+00:00,CapitecBankSA,@Imitha_ ❤️
2022-12-15 12:31:34+00:00,tumzaah,@DJTira @CapitecBankSA Completed  #SlamTheScam https://t.co/1LXw4Z9bgd
2022-12-15 12:30:05+00:00,Lebohan73098322,"@DJTira @CapitecBankSA I've completed the challenge and won data as well, thank you.. I learned a lot #SlamTheScam https://t.co/LQYHbJzhnu"
2022-12-15 12:30:00+00:00,Imitha_,@DJTira @CapitecBankSA Dankie @DJTira malume entered https://t.co/BvP6dShDzR
2022-12-15 12:29:17+00:00,VeliBrian5,@DJTira @CapitecBankSA #SlamTheScam enjoyed it thanks @CapitecBankSA @DJTira and Moola the Chabot 👌💪👂 https://t.co/cB9EOmakWt
2022-12-15 12:27:30+00:00,CphaSpain,@DJTira @CapitecBankSA #SlamTheScam Done https://t.co/3PMjFBns9l
2022-12-15 12:27:19+00:00,Ntanga_Makahane,"@DJTira @CapitecBankSA I just slammed the scan!!
#SlamTheScam @CapitecBankSA @DJTira https://t.co/gX7vHN8wfW"
2022-12-15 12:24:41+00:00,Ezme74408542,"@DJTira @CapitecBankSA Completed all my challenges, I'm now scam alert and aware
#SlamTheScam https://t.co/FtKzFssxu0"
2022-12-15 12:24:29+00:00,CapitecBankSA,"@BeRto38352099 Hi @BeRto38352099, we apologize for the delay in resolving the matter. We understand your frustration.  We have followed up with the team and feedback will be provided as soon as possible."
2022-12-15 12:19:33+00:00,VumaniRadebe,"#SlameTheScam @CapitecBankSA awesome Malume, it's very insightful https://t.co/YfhJAdvCdA"
2022-12-15 12:17:32+00:00,MlungisiNdlela2,@DJTira @CapitecBankSA Did all the challenges https://t.co/lAA903o3nw
2022-12-15 12:17:25+00:00,LucruciaSikwane,"@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳 https://t.co/Ybuzv5Ze7Q"
2022-12-15 12:15:10+00:00,PenwellGreen,"@DJTira @CapitecBankSA #SlamTheScam challenge done💪
Quite informative.
Would do it a thousand times over just to broaden my knowledge against scams and scammers. https://t.co/mKeXYZwGb4"
2022-12-15 12:14:33+00:00,HerQueenGirl,@DJTira @CapitecBankSA #SlamTheScam @DJTira https://t.co/iagzPZBRNl
2022-12-15 12:13:57+00:00,IamCocoM,@DJTira @CapitecBankSA #SlamTheScam 😁 https://t.co/8bWUAnTFJV
2022-12-15 12:13:34+00:00,mivuyo24,@DJTira @CapitecBankSA #SlamTheScam I need those big bucks already got data and I've learned a thing or 2 amazing https://t.co/BctVNuc1JC
2022-12-15 12:11:13+00:00,Siphoka75249077,@DJTira @CapitecBankSA Challenge done Makoya 💃 thank you @CapitecBankSA  #SlamTheScam https://t.co/D1zyKJ5O4g
2022-12-15 12:11:05+00:00,MaryRLedwaba,@DJTira @CapitecBankSA #SlamTheScam https://t.co/t6xGbrAIhS
2022-12-15 12:10:38+00:00,yvng_blvcko,@DJTira @CapitecBankSA #SlamTheScam https://t.co/j2z1A5j4LU
2022-12-15 12:10:11+00:00,Nathimlotshwa,@DJTira @CapitecBankSA @Nathimlotshwa #SlamTheScam https://t.co/TuqthHe2Yw
2022-12-15 12:09:48+00:00,Sakhile_Koba,@DJTira @CapitecBankSA #SlamTheScam https://t.co/r5kz46qBxx
2022-12-15 12:09:22+00:00,CapitecBankSA,"@carolin45663320 Hi Caroline, please inbox and provide more detail regarding your request and who you emailed."
2022-12-15 12:08:39+00:00,CapitecBankSA,"@Edwin325is Hi Mesh, please elaborate on your post so that we may best assist."
2022-12-15 12:08:38+00:00,TshepoM61158154,@DJTira @CapitecBankSA #SlamTheScam https://t.co/aJW03w1BTB
2022-12-15 12:08:24+00:00,ratozga,@DJTira @CapitecBankSA Done!!! Got myself a 1 gig ... #SlamTheScam https://t.co/aNkJ5TOiQq
2022-12-15 12:07:25+00:00,SheLovesArchie_,"@DJTira @CapitecBankSA Did my best and finished the #SlamTheScam  challenge
@SheLovesArchie_  completed the #SlamTheScam challenge https://t.co/wK3QI5s3xk"
2022-12-15 12:06:45+00:00,Ntanga_Makahane,"@DJTira @CapitecBankSA I just slammed the scan!!
#SlamTheScam @CapitecBankSA @DJTira https://t.co/a9UfOO852N"
2022-12-15 12:06:09+00:00,Minenhl_20,"@TheInsiderSA @CapitecBankSA My plan is to start managing my time so that I will continue with my studies and start a small  business of selling muffins

#LetsStartToday
#CapitecLiveBetter"
2022-12-15 12:06:08+00:00,iampat_1,@DJTira @CapitecBankSA Done✔️ #SlamTheScam https://t.co/88M1M6Gs32
2022-12-15 12:04:30+00:00,ncuthwa90,@Iam_Aliice @CapitecBankSA #SlamTheScam https://t.co/ef4QBllUxV
2022-12-15 12:02:56+00:00,xxWxlfY_FGxx,@DJTira @CapitecBankSA Just completed the challenge https://t.co/gmImzdKQ4l
2022-12-15 12:02:55+00:00,xola_wonti,@DJTira @CapitecBankSA #SlamTheScam  it's done🖒 https://t.co/OGekdEDSm8
2022-12-15 12:02:48+00:00,Chosen1Mavuso,"@DJTira @CapitecBankSA Ive learnt about
- Pin protection
- Card swapped 
- fake callcenter agents
- fake smses emails 
- burgain booby trap

Thank u #SlamTheScam https://t.co/jPNQKk4ni8"
2022-12-15 12:02:21+00:00,CapitecBankSA,@PearlBongie ❤️
2022-12-15 12:01:58+00:00,CapitecBankSA,@SelloaneMolahl2 👏
2022-12-15 12:01:12+00:00,_KhayaN,"@DJTira @CapitecBankSA Sengyazi how to spot ama scammers, ngathola ne data 💃🏽 danko #SlamTheScam https://t.co/BOiQudP5L1"
2022-12-15 12:00:17+00:00,CapitecBankSA,@SwitzP #SlamTheScam❤️
2022-12-15 12:00:10+00:00,vonani_robben,"@DJTira @CapitecBankSA #SlamTheScam
Completed and learned alot and very informative 👌 https://t.co/bMj8CZb6xM"
2022-12-15 11:59:45+00:00,CapitecBankSA,@Nelisiwekhoza8 ❤️
2022-12-15 11:59:06+00:00,CapitecBankSA,@AnneliseFortuin 😎👏
2022-12-15 11:58:16+00:00,CapitecBankSA,@Kopano_King 👍
2022-12-15 11:58:09+00:00,CapitecBankSA,@Bianca30736744 👍
2022-12-15 11:58:07+00:00,LeboTheFoodie,@DJTira @CapitecBankSA Fingers crossed 🤞#SlamTheScam @CapitecBankSA https://t.co/feqQ0Ua2k1
2022-12-15 11:58:02+00:00,CapitecBankSA,@Setsow_15 👍
2022-12-15 11:57:53+00:00,CapitecBankSA,@realSbahle 👍
2022-12-15 11:57:20+00:00,CapitecBankSA,@NiekerkNicolene 👏
2022-12-15 11:57:08+00:00,Disqo_ZA,"@HermaineM_ @CapitecBankSA @DJTira Done!
#SlamTheScam https://t.co/jxuDxKaDsg"
2022-12-15 11:55:55+00:00,CapitecBankSA,@sane_spaksi 🙏❤️
2022-12-15 11:55:41+00:00,CapitecBankSA,@maeyanemaila ❤️
2022-12-15 11:55:27+00:00,Disqo_ZA,"@DJTira @CapitecBankSA Makoya I didn't use my Twitter name 🙆🏿‍♂️🙆🏿‍♂️
#SlamTheScam https://t.co/wwtIWD1GOK"
2022-12-15 11:54:55+00:00,BackStageCiki,@DJTira @CapitecBankSA #SlamTheScam https://t.co/hSIDwi2QVr
2022-12-15 11:54:54+00:00,charlotte_lyonn,@DJTira @CapitecBankSA #SlamTheScam https://t.co/yqnkoAaRhQ
2022-12-15 11:54:39+00:00,KopaPuleng,@DJTira @CapitecBankSA https://t.co/08DEAPJZyo
2022-12-15 11:54:35+00:00,Indlovukazi24,@DJTira @CapitecBankSA No one will scam me https://t.co/RCeLYSF9wX
2022-12-15 11:52:34+00:00,CapitecBankSA,"@aviwe_stemele99 Hi Cotton, are you asking about Capitec Connect?"
2022-12-15 11:52:10+00:00,Fann_Fest,@Olona15182087 @CapitecBankSA https://t.co/l5jgXhH40u
2022-12-15 11:52:07+00:00,CapitecBankSA,@INkhuna 👏
2022-12-15 11:51:53+00:00,PertuniaNgoman1,@DJTira @CapitecBankSA #SlamTheScam https://t.co/OA3ZAs9fUD
2022-12-15 11:51:40+00:00,carolin45663320,@CapitecBankSA how long does one have to wait to get a callback regarding getting a mobile payment device?  Requested a callback on the 9th and I haven't heard from you
2022-12-15 11:51:15+00:00,CapitecBankSA,@podilejoseph 👍
2022-12-15 11:50:57+00:00,mavuso_octavia,@DJTira @CapitecBankSA #SlamTheScam https://t.co/ivIOJS5SjE
2022-12-15 11:50:49+00:00,Dipuo22535925,"@DJTira @CapitecBankSA #SlamTheScam 
@CapitecBankSA 
#MakoyaBearings https://t.co/M4ToGxNX8T"
2022-12-15 11:50:40+00:00,CapitecBankSA,@S_Mathabe 👍
2022-12-15 11:50:22+00:00,Chosen1Mavuso,@DJTira @CapitecBankSA Whooo paased my scam challenges and got my data #SlamTheScam https://t.co/M5Agueendu
2022-12-15 11:48:19+00:00,CapitecBankSA,@Mohlomi555 ❤️
2022-12-15 11:48:13+00:00,CapitecBankSA,@Hustler810 Great!
2022-12-15 11:48:07+00:00,CapitecBankSA,@Gjaptha ❤️
2022-12-15 11:47:56+00:00,mavuso_octavia,@DJTira @CapitecBankSA $SlamTheScam https://t.co/14ELxyQCyk
2022-12-15 11:47:43+00:00,Olona15182087,@CapitecBankSA 😭😭😭No
2022-12-15 11:47:42+00:00,DJTKSA5,@DJTira @CapitecBankSA I have completed all the challenges @CapitecBankSA @DJTira #SlamTheScam 🕺🔥🏌 https://t.co/9QlrU8a8Fy
2022-12-15 11:47:16+00:00,CapitecBankSA,@janeth9m 👍
2022-12-15 11:47:04+00:00,CapitecBankSA,@Smithorico 👍
2022-12-15 11:46:38+00:00,CapitecBankSA,@_Francinah_ 👍
2022-12-15 11:46:12+00:00,El_Bohemian,@DJTira @CapitecBankSA #SlamTheScam https://t.co/b2MBVgqOtq
2022-12-15 11:45:53+00:00,CapitecBankSA,@PetaniLumka 👏
2022-12-15 11:45:10+00:00,itumelengmakgae,@CapitecBankSA 💯
2022-12-15 11:44:55+00:00,LastprinceM,@DJTira @CapitecBankSA https://t.co/aJ4qRQenKI
2022-12-15 11:44:14+00:00,mike_sefike,@itumelengmakgae @CapitecBankSA Plus it's the festive season
2022-12-15 11:42:03+00:00,CapitecBankSA,@AmaMdi27 👏
2022-12-15 11:39:06+00:00,CapitecBankSA,@LennyZee_Mmenu 👏
2022-12-15 11:39:01+00:00,jimsenNgobeni,"@DJTira @CapitecBankSA #SlamTheScam @jimsenNgobeni 
#MakoyaBearings https://t.co/ckWPcRqR01"
2022-12-15 11:38:57+00:00,CapitecBankSA,@SiyaM1598 👍
2022-12-15 11:38:43+00:00,CapitecBankSA,"@BellicentG Hi there, for more info on our fees, check out this link. https://t.co/2IRrSivjZq"
2022-12-15 11:38:40+00:00,CapitecBankSA,@itumelengmakgae 👏
2022-12-15 11:38:30+00:00,CapitecBankSA,@TlhogiKusane 👏
2022-12-15 11:38:09+00:00,Easeworldwide,"@DJTira @CapitecBankSA #SlamTheScam 

@CapitecBankSA 
@DJTira https://t.co/LfQH99oEQb"
2022-12-15 11:36:35+00:00,PPO,"By winning the @Pmoalliance World PMO of the Year award, @CapitecBankSA has proven that our local #PMOs do indeed operate at a global level. Learn more about their journey here, https://t.co/K230rHMUw0 #pmoawards #pmoglobalalliance @PPO"
2022-12-15 11:36:34+00:00,sam_sakati,Completed all the challanges 🎉🎉 #SlamTheScam @CapitecBankSA @DJTira https://t.co/MiGAVnt2jW
2022-12-15 11:36:05+00:00,CapitecBankSA,@MissBips28 💃🏽💃🏽#SlamTheScam
2022-12-15 11:35:26+00:00,CapitecBankSA,"@Siphe_Gumede_ Not everyone can win. Keep an eye out for other competitions, the next one might be your turn to win. Good luck!!! 😎"
2022-12-15 11:32:52+00:00,deogeland,"@CapitecBankSA @DJTira 
Thank you for rewarding with knowledge and data at the same time
I'm ready to #SlamTheScam this festive 💃💃 https://t.co/C40yKPe480"
2022-12-15 11:32:36+00:00,sane_spaksi,"@DJTira @CapitecBankSA Completed the challenge 
#SlamTheScam https://t.co/ZvEYwlZlti"
2022-12-15 11:32:27+00:00,Kopano_King,@DJTira @CapitecBankSA #SlamTheScam https://t.co/YGvh1u6PDb
2022-12-15 11:31:52+00:00,Setsow_15,@DJTira @CapitecBankSA #SlamTheScam  I completed the challenge 🔥🔥👍 https://t.co/6Z2jybDHgM
2022-12-15 11:31:26+00:00,PearlBongie,@DJTira @CapitecBankSA #SlamTheScam https://t.co/uf4BkbhQPM
2022-12-15 11:31:12+00:00,CapitecBankSA,"@Letmummy Hi Lettah, we are sorry for the distress caused. Please contact our Collections department on 0860667718."
2022-12-15 11:31:07+00:00,CapitecBankSA,@Moleboh18906215 👍
2022-12-15 11:30:57+00:00,CapitecBankSA,"@Olona15182087 Hi Lisakhanya, would you like to apply for a loan :-)"
2022-12-15 11:30:48+00:00,CapitecBankSA,@CalvinBless1 👏
2022-12-15 11:30:44+00:00,Reapersean01,"@DJTira @CapitecBankSA #SlamTheScam 
Done with the challenge https://t.co/lHH9We2XEI"
2022-12-15 11:30:20+00:00,sabelowakmbhele,@DJTira @CapitecBankSA #SlamTheScam 🙌🙏 https://t.co/apWoFLV30E
2022-12-15 11:29:57+00:00,mazulu_zule,@DJTira @CapitecBankSA Danko! Malume for this plug 🍻😊💞 #SlamTheScam @DJTira 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/r37kU5gZhr
2022-12-15 11:29:50+00:00,Harvey___H,"@DJTira @CapitecBankSA https://t.co/00IPHkgrCN

Let's go @DJTira
I can't wait to drink the Bearings cider"
2022-12-15 11:29:29+00:00,realSbahle,@DJTira @CapitecBankSA https://t.co/HH4BY50ew5
2022-12-15 11:28:55+00:00,ThabileSMhlungu,"@DJTira @CapitecBankSA I finished all my challenges  yesterday and this MoneyUp chat was really helpful🫶😍💃🤩🥰❤️ #SlameTheScam @CapitecBankSA @DJTira
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳 https://t.co/pivsiHUnR4"
2022-12-15 11:28:48+00:00,amukelani_02,"Stand a chance to BIG with @CapitecBankSA 🔥 , it could even be in the form of data! All you have to do is just enter. #SlamTheScam

🔗 https://t.co/uwCxXqLkvs https://t.co/Vjf16WMGWy"
2022-12-15 11:28:34+00:00,nhlanhlar_,@DJTira @CapitecBankSA This was so informative thank you malume @DJTira  #SlamTheScam https://t.co/QquRsp2sNy
2022-12-15 11:28:22+00:00,CapitecBankSA,@therealsizwe_x 👍
2022-12-15 11:27:46+00:00,ThabileSMhlungu,"@DJTira @CapitecBankSA I finished all my challenges  yesterday and this MoneyUp chat was really helpful🫶😍💃🤩🥰❤️ #SlameTheScam @CapitecBankSA @DJTira
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳 https://t.co/VgXvAbHBo6"
2022-12-15 11:27:29+00:00,ThabileSMhlungu,"@DJTira @CapitecBankSA I finished all my challenges  yesterday and this MoneyUp chat was really helpful🫶😍💃🤩🥰❤️ #SlameTheScam @CapitecBankSA @DJTira
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳 https://t.co/n4ucy9pYnV"
2022-12-15 11:27:22+00:00,Thamie_H01,"@DJTira @CapitecBankSA Done and dusted Malume, really enjoyed the challenge #SlamTheScam https://t.co/p4DRkwIZaH"
2022-12-15 11:25:39+00:00,tillytiny10,@CapitecBankSA @zakhele_kunene Ngiyaphahla
2022-12-15 11:24:40+00:00,ThabileSMhlungu,"@DJTira @CapitecBankSA #SlameTheScam @CapitecBankSA @DJTira
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳 https://t.co/32RnaoMrhk"
2022-12-15 11:24:33+00:00,PhangaLadiey,@DJTira @CapitecBankSA https://t.co/SZEO5PZxcV
2022-12-15 11:24:32+00:00,Aphelel14358281,@DJTira @CapitecBankSA #SlamTheScam https://t.co/w8DzcxQ9qq
2022-12-15 11:24:24+00:00,SelloaneMolahl2,@DJTira @CapitecBankSA #SlamTheScam https://t.co/y5ckn5LLoK
2022-12-15 11:23:55+00:00,ThabileSMhlungu,"@DJTira @CapitecBankSA #SlameTheScam @CapitecBankSA @DJTira
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳 https://t.co/itbqNMFBuY"
2022-12-15 11:23:38+00:00,Xhosacliqs,@DJTira @CapitecBankSA Done and dusted. Learnt a lot Malume #SlamTheScam 🙏 https://t.co/eBm2L8jfXa
2022-12-15 11:23:37+00:00,icom_vus,"@KgotsoMahlangu_ These beautiful #Ndebele murals are a source of inspiration to @TSGalaxyLadies @TSGALAXYFC. 

@Evonik @CapitecBankSA @HuaweiZA @baic_sa @Marriott @Bitcotelcom @Cisco @LiftAirlineSA @continentaltire @AstronEnergySA @mukurudotcom @LunoGlobal @DHLexpress 
Join Colourful Spaces!!!"
2022-12-15 11:23:35+00:00,SelloaneMolahl2,@DJTira @CapitecBankSA #SlamTheScam https://t.co/qFsfcKJbkV
2022-12-15 11:23:22+00:00,Aphelel14358281,@DJTira @CapitecBankSA 💃💃💃 https://t.co/9UE5oTE8mh
2022-12-15 11:22:40+00:00,phindyzikode,"@DJTira @CapitecBankSA #SlamTheScam 
Thank you Malume Makoya for the challenge I've learnt so much, I can now #SlamTheScam and all thanks to @CapitecBankSA for this amazing opportunity to teach us about the scammer since now it's festive season the scammers are doing it more. I also won data 💃💃😘 https://t.co/3tVB4WmHn5"
2022-12-15 11:22:38+00:00,neyomd,@DJTira @CapitecBankSA I did the challenge https://t.co/1dvqTNlKWe
2022-12-15 11:22:31+00:00,HeatherHuis,"@DJTira @CapitecBankSA Danko Malume I've learned so much from this 🙏🏽 🤞🏼 @DJTira  @CapitecBankSA 
#SlamTheScam https://t.co/yYPIKy05u5"
2022-12-15 11:22:29+00:00,CapitecBankSA,@ntshinye 👌
2022-12-15 11:22:09+00:00,Aphelel14358281,@DJTira @CapitecBankSA #SlamTheScam https://t.co/J3O03cyJ6H
2022-12-15 11:20:54+00:00,CapitecBankSA,@MarhadebeMam 👍
2022-12-15 11:19:36+00:00,PetaniLumka,@DJTira @CapitecBankSA https://t.co/dL3D36SRfi
2022-12-15 11:19:04+00:00,SwitzP,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/ofW9V7Um0m
2022-12-15 11:18:59+00:00,JaneiroRSA,@DJTira @CapitecBankSA #SlamTheScam https://t.co/0pu8SPNGRm
2022-12-15 11:18:58+00:00,Nelisiwekhoza8,@DJTira @CapitecBankSA #SlamTheScam  https://t.co/FmFTBGtUo7
2022-12-15 11:18:38+00:00,sthibo61056728,@DJTira @CapitecBankSA #SlamTheScam https://t.co/Ht3RWZMzKC
2022-12-15 11:18:05+00:00,PetaniLumka,@DJTira @CapitecBankSA https://t.co/BioWY7KTEc
2022-12-15 11:17:42+00:00,CapitecBankSA,@RaphaelModisan1 👌
2022-12-15 11:17:07+00:00,The_flashRofhi,@DJTira @CapitecBankSA @HwanPaz
2022-12-15 11:16:45+00:00,Muziwandile321,@DJTira @CapitecBankSA #SlamTheScam @Muziwandile321 @CapitecBankSA @DJTira I've learnt so much so I don't get the danger https://t.co/Sdv0apBJGu
2022-12-15 11:16:35+00:00,CapitecBankSA,@giftngobeninyik 👌
2022-12-15 11:16:12+00:00,GirswinGaGaBoy,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA @DJTira https://t.co/XLVaNmL8u9
2022-12-15 11:15:53+00:00,CapitecBankSA,@ApheleleJody 👍
2022-12-15 11:14:58+00:00,Lufuno_Madi,@DJTira @CapitecBankSA #SlamTheScam https://t.co/TRMYfB4sMJ
2022-12-15 11:14:41+00:00,X_Dabi056,@DJTira @CapitecBankSA I got it❤️🔥🔥🔥 https://t.co/buDNQc9I7s
2022-12-15 11:13:49+00:00,Bianca30736744,#SlamTheScam All Done @DJTira @CapitecBankSA https://t.co/NmkUUQv5Om
2022-12-15 11:13:25+00:00,Bianca30736744,@DJTira @CapitecBankSA #SlamTheScam All Done @DJTira @CapitecBankSA https://t.co/UT4Bh3YnfL
2022-12-15 11:13:00+00:00,itumelengmakgae,@CapitecBankSA #SlamTheScam #R5000 where there's a redflag there's danger 🚩🚩🚩Stop and Think https://t.co/rpDbOKVEi0
2022-12-15 11:12:53+00:00,Muziwandile321,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/lImy6MQsfE
2022-12-15 11:12:50+00:00,TlhogiKusane,@DJTira @CapitecBankSA https://t.co/AMWDpEGDEC
2022-12-15 11:12:45+00:00,AnneliseFortuin,@DJTira @CapitecBankSA https://t.co/5GPOAGbr2b
2022-12-15 11:12:13+00:00,The_flashRofhi,@DJTira @CapitecBankSA Done with all 5 challenges.. #SlamTheScam https://t.co/HMNQERBD7l
2022-12-15 11:10:39+00:00,Aubreychiibi,"When you get a minute do yourself a favour and complete the @CapitecBankSA challenges on WhatsApp : https://t.co/7MBh9LehWw and win yourself some date 
There’s also some cash’s to be won on @DjTira’s page, hurry there for competition details 
#SlamTheScam https://t.co/qVBZzUfH6l"
2022-12-15 11:10:36+00:00,NiekerkNicolene,@DJTira @CapitecBankSA I did it! #SlamTheScam https://t.co/Tp5bK0HlOm
2022-12-15 11:10:33+00:00,S_Mathabe,@DJTira @CapitecBankSA Completed the #SlamTheScam  challenge. Knowledge is power https://t.co/fVs0piFOvf
2022-12-15 11:09:56+00:00,NiekerkNicolene,@DJTira @CapitecBankSA #SlamTheScam https://t.co/TWtrbTugBe
2022-12-15 11:09:20+00:00,GoodluckLungelo,@DJTira @CapitecBankSA https://t.co/efMn4Ev8aU
2022-12-15 11:08:59+00:00,maeyanemaila,#SlamTheScam @CapitecBankSA @DJTira https://t.co/A5HZfKvxyq
2022-12-15 11:08:43+00:00,maeyanemaila,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA @DJTira https://t.co/ySv2QXVSGT
2022-12-15 11:08:42+00:00,MokobaneMalose,@DJTira @CapitecBankSA https://t.co/tlXjnndZj9
2022-12-15 11:08:30+00:00,jazer_jacob,@DJTira @CapitecBankSA Completed 5 challenges @DJTira https://t.co/jovXB2ROvB
2022-12-15 11:08:12+00:00,Sinenhl08263687,"@DJTira @CapitecBankSA Dankie malume 💃💃💃 completed the challenge learned a lot and won some data 🎉💃🥳
#SlamTheScam https://t.co/oduu7BsIwf"
2022-12-15 11:07:07+00:00,Iam_Aliice,@janeth9m @CapitecBankSA I got mine 😅 https://t.co/wxFkxxgpa7
2022-12-15 11:06:59+00:00,noluvoqueenana,@DJTira @CapitecBankSA #slamtheScam https://t.co/ZMs2GQU0Ha
2022-12-15 11:06:43+00:00,zotshozilwa,@DJTira @CapitecBankSA #SlamTheScam.  @DJTira https://t.co/roxSrkvz7R
2022-12-15 11:06:29+00:00,INkhuna,@DJTira @CapitecBankSA Got it 1GB for a Month... Thank you in many ways #SlamTheScam https://t.co/0RLWspAzqJ
2022-12-15 11:06:19+00:00,massive_uncle,"@DJTira @CapitecBankSA Done 🤩😍💃

#SlamTheScam https://t.co/y2okiSv0Lj"
2022-12-15 11:06:13+00:00,Ezme74408542,@DJTira @CapitecBankSA #SlamTheScam https://t.co/cqNtUZAzB9
2022-12-15 11:05:44+00:00,aviwe_stemele99,@CapitecBankSA How much is the data?
2022-12-15 11:05:07+00:00,KaydeemWa,"@DJTira @CapitecBankSA #SlamTheScam
Done and dusted https://t.co/CoBJF1zWQi"
2022-12-15 11:04:48+00:00,lendandivhuwo,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/YBblBUnjgt
2022-12-15 11:04:31+00:00,CapitecBankSA,@aviwe_stemele99 👍
2022-12-15 11:04:23+00:00,CapitecBankSA,@DebbyDebs17 👏
2022-12-15 11:04:12+00:00,tanga2901,@DJTira @CapitecBankSA #SlamTheScam completed the challenge https://t.co/w9fQtefAsX
2022-12-15 11:04:02+00:00,CapitecBankSA,@PnNthabi 👍
2022-12-15 11:04:01+00:00,CapitecBankSA,"@Sarah23490515 This platform is for online assistance only and we are unable to make or direct calls. Kindly follow the escalation process provided in the previous messages. Alternatively, you may visit the nearest branch for assistance."
2022-12-15 11:03:25+00:00,Smithorico,"@DJTira @CapitecBankSA Challenge complete🏅🎁🎊. Very informative, especially for people who are ignorant and naive.. https://t.co/SjeIlfKEBW"
2022-12-15 11:03:00+00:00,Mohlomi555,@DJTira @PearlBongie @CapitecBankSA #SlamTheScam https://t.co/ZV0L3ZHoSC
2022-12-15 11:02:44+00:00,Hustler810,"@CapitecBankSA Hi, sorted, thanks."
2022-12-15 11:02:34+00:00,BexSoSaucy,@DJTira @CapitecBankSA Done! #SlamTheScam https://t.co/kOEH25UwbT
2022-12-15 11:02:11+00:00,CapitecBankSA,@lwando_Sityebi 👍
2022-12-15 11:02:01+00:00,Letmummy,A mess you created with debit orders that go off on the 15th @CapitecBankSA .Why debit on the 14th while the 15th is a working day. You treat your clients like children who lack responsibility. Bank charges for unpaid items.
2022-12-15 11:01:53+00:00,Gjaptha,@DJTira @CapitecBankSA #SlamTheScam https://t.co/8SrCgW92BO
2022-12-15 11:01:25+00:00,Reapersean01,"@DJTira @CapitecBankSA #SlamTheScam 
Done with the challenge https://t.co/piKkrdtEyi"
2022-12-15 11:01:15+00:00,CapitecBankSA,"@Sarah23490515 For an escalation to be processes, please contact the Client Care department."
2022-12-15 11:00:49+00:00,RomeoPike,@DJTira @CapitecBankSA https://t.co/mMihQ5fhcm
2022-12-15 11:00:37+00:00,janeth9m,@Iam_Aliice @CapitecBankSA #SlamTheScam https://t.co/fsClEe8F5W
2022-12-15 11:00:31+00:00,Mpendul67633913,@DJTira @CapitecBankSA Done! https://t.co/h5b8Oz1osy
2022-12-15 10:59:05+00:00,peendele,@DJTira @CapitecBankSA Won data🥹🙏 Thank you @DJTira and @CapitecBankSA for this❤️ now lets #SlamTheScam 🤭 https://t.co/8tN3ezWCbJ
2022-12-15 10:58:43+00:00,PharahBanks,@DJTira @CapitecBankSA Done and Dusted!!! #SlamTheScam 🥳👏🏽 even won some data 🥹🫶🏽 kushoda i five tawa! https://t.co/7SzYHc3Ti3
2022-12-15 10:57:39+00:00,Phomolomanuel2,"@DJTira @CapitecBankSA I am all done @DJTira  🥳❤️☺️☺️🥳🥳

https://t.co/RmrLTC06Bd
Use the link and you could win 🥇 

#SlamTheScam https://t.co/fSAeGdOOsH"
2022-12-15 10:57:23+00:00,BellicentG,@Tshenolo__M_ @fnb @CapitecBankSA @FNBSA Please take one of those transact leaflets/brochures when you pass by a Capitec Branch so you know the fees. Its R8 per R1000 at a Capi atm and R10 per R1000 at an external bank. You probably spent R6 extra compared to if you withdrew at Capi🤷🏻‍♀️
2022-12-15 10:57:09+00:00,Sbonelo_Masondo,@DJTira @CapitecBankSA You might think you know all these tricks scammers use but after this chat you realize how all of us need a refresher. https://t.co/lCmW2b413u
2022-12-15 10:56:36+00:00,The_Voom,@DJTira @CapitecBankSA #SlamTheScam https://t.co/KsZtqhJIpv
2022-12-15 10:56:22+00:00,peendele,@DJTira @CapitecBankSA Data in🥹🙏Thank you @CapitecBankSA and @DJTira https://t.co/TR7k1ORXxj
2022-12-15 10:56:18+00:00,CapitecBankSA,@Siphe_sihleee 👏
2022-12-15 10:56:17+00:00,cindydubee,"If you haven’t, be sure to participate in the #SlamTheScam challenge by @CapitecBankSA 
Use your Twitter Handle and post your screenshot once completed and you could win data AND some cash today!! 🔗: https://t.co/TTry6aAMmI https://t.co/H48vFFBedO"
