Date,User,ABSA_Tweets
2022-12-26 08:00:30+00:00,AbsaSouthAfrica,"You get an unbeatable* rate that meets your personal and business needs when opening a 12- or 18-month Islamic Term Deposit or Islamic Dynamic Deposit Account. Profit rates are indicative and paid out at maturity. Terms and conditions apply. https://t.co/krpoJqqQ1W
#ICanWithAbsa https://t.co/vCRglvx4fA"
2022-12-26 07:50:28+00:00,Senzwa_,@Rooundy @AbsaSouthAfrica Enkosi sthandwa ❤️
2022-12-26 07:14:10+00:00,Senzwa_,@SizzleThobile @ThutontleJ @AbsaSouthAfrica Thanks a lot
2022-12-26 06:50:53+00:00,ramakhanya,@Absa_CIB @AbsaSouthAfrica
2022-12-26 06:24:17+00:00,Senzwa_,@SizzleThobile @ThutontleJ @AbsaSouthAfrica Can’t see the comment https://t.co/RoWWwAgRXY
2022-12-26 06:19:33+00:00,Rooundy,@Senzwa_ @AbsaSouthAfrica They're not mntase
2022-12-26 06:07:33+00:00,ThutontleJ,@Senzwa_ @AbsaSouthAfrica Nope. Only on Wednesday.
2022-12-26 06:05:18+00:00,Senzwa_,Does anyone know whether @AbsaSouthAfrica branches are open today?
2022-12-26 00:20:51+00:00,Tshepo_Tha_Deep,Fix your app jou shit @AbsaSouthAfrica
2022-12-25 21:54:03+00:00,Majestic_05,"@AbsaSouthAfrica Ñ
j

J
J"
2022-12-25 21:03:28+00:00,LOCKED_777,@AbsaSouthAfrica @Avis @Travelstart Im so tired of seeing this stupid advert!!! @elonmusk
2022-12-25 18:12:33+00:00,ZamaXobiso,"@AbsaSouthAfrica I would use it to make sure that my children enjoys the holidays ☺️ 🎄🏖
#WeDoMoreWednesdays 
#ICanWithAbsa https://t.co/7DjD9Kt8IX"
2022-12-25 15:23:52+00:00,Tshepo_Tha_Deep,Le tlwaela batho masepa @AbsaSouthAfrica
2022-12-25 14:38:58+00:00,karen84859045,@UnCuTKally Absolutely unnecessary @Nedbank @StandardBankZA @Discovery @AbsaSouthAfrica @FNBSA @tymebankza @CapitecBankSA when will you do something about this ?
2022-12-25 13:20:20+00:00,Blackmo59091390,@MichaelBucwa @AbsaSouthAfrica Up your game and we will sing your name forever
2022-12-25 11:56:41+00:00,HlubiPrince,Please Do not give loans to any @MYANC members they voted for continuation of crime and poverty under Ramaphosa @AbsaSouthAfrica @StandardBankZA @FNBSA @CapitecBankSA @FinbondMBank @nedbanksport
2022-12-25 09:45:20+00:00,MattaZolani,@AbsaSouthAfrica Morning...Absa app down?
2022-12-25 09:34:39+00:00,jungletitz,@AbsaSouthAfrica pleas fix your fucking app approval systems. It doesn’t work!!!
2022-12-25 08:58:20+00:00,sino_dlodlo,"@AbsaSouthAfrica Z     n0yyyyyýyþþttttttttt55555x//=76=÷5xxxxxx x x,x  x  x xx  x xx   ,           you LP"
2022-12-25 07:04:30+00:00,MagwazaThandie,@ZA_AM_Official @AbsaSouthAfrica Just block your card?
2022-12-25 06:44:57+00:00,Fifi_Feels,@absasouthafrica I am struggling to make online payments. This is the second time. After verifying payment via the app when I go back to the e-store it doesn't allow the payment to be processed. It's so frustrating.
2022-12-25 05:52:04+00:00,ZA_AM_Official,"@AbsaSouthAfrica morning my card is being used and it’s in my wallet , transactions are flying and I don’t know how this occurred who do I email and where do I contact"
2022-12-25 04:10:09+00:00,Casty_IDGAF,"@Absa is by far the best bank in Africa fr, @AbsaSouthAfrica"
2022-12-25 02:19:51+00:00,Mashome_10,@MichaelBucwa @AbsaSouthAfrica will always be the best out of other 3 I have
2022-12-24 20:11:45+00:00,imbluedabadidad,@AbsaSouthAfrica Teaching them about Satan
2022-12-24 16:30:33+00:00,khanyapurityli1,@MichaelBucwa @AbsaSouthAfrica is the best🤝💜
2022-12-24 16:12:30+00:00,RasNdlovu,@vongani2 @AbsaSouthAfrica @FNBSA @Nedbank @CapitecBankSA 😂😂😂
2022-12-24 15:12:39+00:00,KgomotsoLet,@Tshenol27897358 @MichaelBucwa @AbsaSouthAfrica Mafele these ones they can’t even do proper job when u report fraud they ghosted me In sept after I got scammed 17k by some Zimbabwean guy
2022-12-24 15:08:06+00:00,TMakumule,@MichaelBucwa @AbsaSouthAfrica  is the best.
2022-12-24 15:07:14+00:00,KgomotsoLet,"@MichaelBucwa @Nedbank and I love the fact that they monitor transactions especially after hours , their fraud specialists are very woke @AbsaSouthAfrica should learn a thing or two"
2022-12-24 13:58:51+00:00,AbsaSouthAfrica,@Beaystie Awesome! We're glad it's resolved.
2022-12-24 13:41:27+00:00,AbsaSouthAfrica,"@Shaidz 3. Tap on Absa Banking. 4. Under ""Notifications, it should say ""Allowed"". If it doesn't, tap on Notifications. 5. Allow notifications by clicking on the toggle for ""Show notifications""."
2022-12-24 13:41:23+00:00,AbsaSouthAfrica,@Shaidz Awesome! We're glad you're sorted now. Just in case you run into problems later: please check if the app is enabled for push notifications: 1. Go to your device settings. 2. Tap on Apps.
2022-12-24 13:00:47+00:00,mshustas,"@MichaelBucwa I will list the best bank apps
@CapitecBankSA 
@Nedbank 
@AbsaSouthAfrica  these apps are easy to navigate and transact."
2022-12-24 12:57:37+00:00,MordeCkool,"@MichaelBucwa @AbsaSouthAfrica I’m content with this bank, everything is easy! And for iPhone users, it has ApplePay which is even more convenient… my only concern is the hassle that the one has to endure to receive international payment. They only use WestUnion 🤦🏾‍♂️"
2022-12-24 12:42:37+00:00,UnCuTKally,"@CapitecBankSA @FNBSA @StandardBankZA @Nedbank @Discovery_SA @AbsaSouthAfrica  do the right thing y’all, the power of automation comes with flexibility, scalability and opportunities for customers to get more for less, please do something, we can’t continue to suffer like this."
2022-12-24 12:30:19+00:00,Beaystie,@AbsaSouthAfrica Resolved thanks
2022-12-24 12:07:41+00:00,m_imaad19,@MichaelBucwa @AbsaSouthAfrica gave me a R50 Uber Voucher today for taking part in their absa app challenge
2022-12-24 11:50:40+00:00,Zubra63031009,@MichaelBucwa @AbsaSouthAfrica HAS THE BEST
2022-12-24 11:48:54+00:00,gumathembelani,@AbsaSouthAfrica No plan at all can u guys gooi net ewalletnyana ya tao hle. https://t.co/U2ouGwdAwX
2022-12-24 11:40:38+00:00,Righatthecore,@LibhoGeza @AbsaSouthAfrica @Absa Uwena okhuluma la Nkunzi?
2022-12-24 11:40:17+00:00,Yfm,"Sandisiwe is the mom who remade her world through the  @AbsaSouthAfrica upskill initiative.

Listen to #HereForTheReady stories, stories about people who are ready to remake their world.

Hear the full story in 3 languages on the Y app.
That's Africanacity! https://t.co/E5rbFvPt0N"
2022-12-24 11:33:09+00:00,Khuselwa92,"@AbsaSouthAfrica 1. Visiting the family 
#AbsaSummerOfICan"
2022-12-24 10:04:35+00:00,AbsaSouthAfrica,"@IzwitheWord Hi there, please may you DM us your ID number and contact details so we can have a look for you? https://t.co/Y91Sa2GD66"
2022-12-24 10:03:53+00:00,Essau_EM83,@AbsaSouthAfrica Not working still...re batla go becha pls.
2022-12-24 10:03:50+00:00,AbsaSouthAfrica,"@Sevenzo_Lyt Awesome, we're glad to hear you're all sorted."
2022-12-24 10:03:07+00:00,Tboz_999,@Tshenol27897358 @MichaelBucwa @AbsaSouthAfrica A nkgang
2022-12-24 09:55:29+00:00,Shaidz,"@AbsaSouthAfrica Yes , it was the latest version 7.9.1. Nonetheless, I deleted and reinstalled the app and it seems to be working. Thank you"
2022-12-24 09:51:22+00:00,andani_nataniel,@MichaelBucwa @AbsaSouthAfrica 👌🏻👌🏻👌🏻👌🏻
2022-12-24 09:48:11+00:00,PillaiRachael,@AbsaSouthAfrica Staying local with a whole lot of cooking and entertaining to do with guests and family #ICanWithAbsa @Absa
2022-12-24 09:42:46+00:00,AbsaSouthAfrica,@Thabi_Sik Hi there. Please try this number instead: +27 (0)11 510 5110.
2022-12-24 09:40:46+00:00,AbsaSouthAfrica,@Essau_EM83 Please try to access your Banking App again and let us know if this resolved the issue.
2022-12-24 09:40:35+00:00,AbsaSouthAfrica,"@Essau_EM83 4. Under ""Notifications, it should say ""Allowed"". If it doesn't, tap on Notifications. 5. Allow notifications by clicking on the toggle for ""Show notifications""."
2022-12-24 09:40:27+00:00,AbsaSouthAfrica,@Essau_EM83 Hi there. We apologise for the unpleasant experience with our Banking App. Please check if the app is enabled for push notifications: 1. Go to your device settings. 2. Tap on Apps. 3. Tap on Absa Banking.
2022-12-24 09:39:41+00:00,Thabi_Sik,"@AbsaSouthAfrica Your 0860008600 is not reachable from outside SA? It is ringing continuously, unanswered."
2022-12-24 09:37:10+00:00,AbsaSouthAfrica,@Ndumiso_Ph Please try to access your Banking App again and let us know if this resolved the issue.
2022-12-24 09:36:59+00:00,AbsaSouthAfrica,"@Ndumiso_Ph 4. Under ""Notifications, it should say ""Allowed"". If it doesn't, tap on Notifications. 5. Allow notifications by clicking on the toggle for ""Show notifications""."
2022-12-24 09:36:49+00:00,AbsaSouthAfrica,@Ndumiso_Ph Hi there. We apologise for the unpleasant experience with our Banking App. Please check if the app is enabled for push notifications: 1. Go to your device settings. 2. Tap on Apps. 3. Tap on Absa Banking.
2022-12-24 09:30:00+00:00,AbsaSouthAfrica,@Beaystie Try to access your Banking App again and let us know if this resolved the issue.
2022-12-24 09:29:55+00:00,AbsaSouthAfrica,"@Beaystie 4. Under ""Notifications, it should say ""Allowed"". If it doesn't, tap on Notifications. 5. Allow notifications by clicking on the toggle for ""Show notifications""."
2022-12-24 09:29:42+00:00,AbsaSouthAfrica,@Beaystie Hi there. We apologise for the unpleasant experience with our Banking App. Please check if the app is enabled for push notifications: 1. Go to your device settings. 2. Tap on Apps. 3. Tap on Absa Banking.
2022-12-24 09:23:56+00:00,Stgah2,@AbsaSouthAfrica https://t.co/qTKaktow0B
2022-12-24 09:18:16+00:00,AbsaSouthAfrica,"@KobusOlivier7 Hi there. Thank you for reaching out to us here. We're sorry that you were not able to reach our Chatterton Road branch. Unfortunately, the branch was scheduled to close at 11:00."
2022-12-24 09:10:09+00:00,thato_inama,"Today I have a hate for @OldMutualInsure and @AbsaSouthAfrica. Absa for making unknown debicheck's irreversible above R500, but mostly @OldMutualInsure because of their iWise nonsense. Like, my plans with family are ruined and simply just down during festive season"
2022-12-24 08:59:22+00:00,PusoRSA,"@MichaelBucwa @AbsaSouthAfrica , @Nedbank &amp; @DiscoverybankR"
2022-12-24 08:52:07+00:00,Sevenzo_Lyt,@AbsaSouthAfrica Ke a leboga ya bereka 🙏❤️
2022-12-24 08:39:11+00:00,AbsaSouthAfrica,"@Sevenzo_Lyt 4. Under ""Notifications, it should say ""Allowed"". If it doesn't, tap on notifications. 5. Allow notification by clicking on the toggle for ""Show notifications"". 7. Try to access your Banking App again."
2022-12-24 08:38:58+00:00,AbsaSouthAfrica,@Sevenzo_Lyt Hi there. Please see if the below will fix the app: 1. Go to your device settings. 2. Tap on Apps. 3. Tap on Absa Banking.
2022-12-24 08:38:34+00:00,IzwitheWord,@AbsaSouthAfrica kindly provide progress on C-22675909? Thank you
2022-12-24 08:29:54+00:00,Sevenzo_Lyt,"@AbsaSouthAfrica I spent R200 yesterday from my place to my nearest bank to fixed my bank app
And it worked (yesterday)
But now I open it and is not working 
Kore ke kwatile cos mo magaeng airtime ya tura ke tlwaetse go reka ka app"
2022-12-24 08:24:08+00:00,BoitumeloCaleb,@sa_lottery @AbsaSouthAfrica After winning R26 000 000 Lotto jackpot 🥂👌 https://t.co/O6QmmxdL2y
2022-12-24 08:21:15+00:00,AbsaSouthAfrica,@jar123_ Hi there. Thank you for reaching out to us here. Please reach out to our Fraud team on 0860 557 557 or +27 11 501 5089 for guidance and assistance. https://t.co/Y91Sa2GD66
2022-12-24 08:10:02+00:00,Sipiwo_SA,"@StandardBankZA @ShaunTumelo1 @StandardBankZA When are we going to pay using scan in our cellphones or app like @AbsaSouthAfrica is doing, we tired of having to carry walets around or have to withdraw money, introduce scan to pay to make our lives easier please tuu"
2022-12-24 08:08:42+00:00,_lethiishivambu,@zolanombona @AbsaSouthAfrica #AbsaSummerOfICan I did open the account ❤️
2022-12-24 07:36:21+00:00,AbsaSouthAfrica,@Shaidz We apologise for the unpleasant experience with our Banking App. Have you checked whether you are using the most recent versions of the Banking App and the operating system on your device?
2022-12-24 07:34:03+00:00,Eugene_Thabi,@vongani2 @AbsaSouthAfrica @FNBSA @Nedbank @CapitecBankSA I am reversing mine... Shem
2022-12-24 07:19:02+00:00,vongani2,"Banks are very abusive shem , since when did we agree that they start debiting before our agreed date , surely the relationship has some trust issues.

Maybe I should reserve them , just for control and principles 

    @AbsaSouthAfrica @FNBSA @Nedbank @CapitecBankSA"
2022-12-24 07:03:26+00:00,CARLYDON,"@AbsaSouthAfrica Please reach to the team cos what we are subjected to here is very disgusting, we can't make withdrawals here,sort this out asap"
2022-12-24 07:02:32+00:00,jar123_,@AbsaSouthAfrica @Avis @Travelstart Need response ABSA!!!
2022-12-24 07:00:59+00:00,AbsaSouthAfrica,"@CARLYDON Hi there; thank you for reaching out to us here. We'll inform our ATM team. For future reference, if you have the ATM numbers, you may reach out to our ATM team on 0860 286 286 to report faulty ATMs."
2022-12-24 06:54:13+00:00,CARLYDON,@AbsaSouthAfrica what is wrong with the atms at your harrismith branch?
2022-12-24 06:19:16+00:00,_extreme,"@AbsaSouthAfrica Please can you DM. I used your "" travel experience"". I am trying to contact Absa but as usual cannot get through to anyone that will assist with my questions."
2022-12-24 06:01:41+00:00,Luxolo18461822,@AbsaSouthAfrica No memories because you ignoring to assist me but I'm your client 😒
2022-12-24 05:19:32+00:00,gumathembelani,"@AbsaSouthAfrica They had to fly with their younger sister who is a first timer, now she wants to be in air again. @CemAir danko. https://t.co/jbcmghA7i0"
2022-12-24 05:00:01+00:00,Luxolo18461822,@AbsaSouthAfrica 😒😩
2022-12-24 04:43:25+00:00,Luxolo18461822,"@AbsaSouthAfrica Till today I havent got that cash from Absa, couldnt go home see my family, could'nt send them money to buy groceries, could'nt buy clothes for my kids. My parents are not pleased and my wife is sad. This festive ain't easy.
#AbsaSummerOfICan"
2022-12-24 04:39:52+00:00,BeeEmmPee,"@sayit18890 @MokgesiWinnie @sa_lottery @AbsaSouthAfrica @Nedbank True hey. When I did my calculations, they need 100 winners of R25K for that R2,5M. They are randomly posting winners just to entice us."
2022-12-24 04:27:26+00:00,Luxolo18461822,@AbsaSouthAfrica I'm banking with you for 12 years now. Xmas alone without my family because of Absa bank makes me angry😣. Last week Absa ATM went off while I was withdrawing cash for kids clothes and bus ticket to go home. Still Nothing😒 C-22661150
2022-12-24 01:09:36+00:00,kaNtu_uNtsundu,@AbsaSouthAfrica Staying home #AbsaSummerOfICan 🦋
2022-12-23 22:53:50+00:00,mzinyane_nonku,@zolanombona @AbsaSouthAfrica 3
2022-12-23 21:25:01+00:00,Beaystie,Is Absaapp down? @Absa @AbsaSouthAfrica
2022-12-23 21:24:27+00:00,thelateflights1,@jar123_ @AbsaSouthAfrica @Avis @Travelstart It's cute that you think anyone's gonna help you though. ❤
2022-12-23 21:18:02+00:00,QuoCuriosum,"@ecr_drive_team @Hollyreymusic @AbsaSouthAfrica East Coast. West Coast. Which ever direction you fancy, the South African beaches will rock from the Indian to the Atlantic Ocean this summer. 😎 #beachfestival https://t.co/DZYFjvG1cF"
2022-12-23 20:52:31+00:00,Lerato_Mabee,@AbsaSouthAfrica  I haven't had a problem with their app i love it❤❤❤
2022-12-23 19:42:02+00:00,Stu5Kart,@AbsaSouthAfrica Sitting in queues at ABSA because they are too cheap to hire enough staff tellers
2022-12-23 18:51:25+00:00,kool_kruzer,@ecr9495 @AbsaSouthAfrica You had to go mid North to avoid the turds.
2022-12-23 18:37:12+00:00,NeoMontshiw1,@AbsaSouthAfrica Check inbox.
2022-12-23 18:28:24+00:00,Lesego71673632,@AbsaSouthAfrica Staying local
2022-12-23 18:13:14+00:00,undertheradar62,@AbsaSouthAfrica It is December!!!
2022-12-23 18:03:28+00:00,AgriOrbit,"The 2022 @AbsaSouthAfrica Top 10 annual awards were held at Nooitgedacht on 30 August 2022.  
Read more here on which award-winning #Pinotage wine to get for the festive celebrations here: https://t.co/pGa824V0pU
@PinotageSA @Beyerskloof @KanonkopEstate https://t.co/emGQpf394C"
2022-12-23 17:58:34+00:00,JSnake5,@AbsaSouthAfrica Debt free memories.
2022-12-23 17:31:45+00:00,mahlolimoshesh,@AbsaSouthAfrica Vehicle claim😭😭
2022-12-23 16:38:04+00:00,PhetoleAbubakar,@MichaelBucwa @AbsaSouthAfrica yerrrr
2022-12-23 16:31:18+00:00,Ndumiso_Ph,@AbsaSouthAfrica I can’t access my banking app. Can you please help by resolving the issue/error
