Date,User,FNB_Tweets
2022-12-29 08:58:53+00:00,Pheloendy,@Heart1049FM @FNBSA Speedee QR for me it's Fast! Accurate! And safe!
2022-12-29 08:56:45+00:00,Mu_da_vhi,"@Heart1049FM E-wallet 🎊
@FNBSA #LoveFNB @Heart1049FM #FNBCashFreeSummer https://t.co/3EKEz1Pdiu"
2022-12-29 08:56:10+00:00,kwanda__ngala,@Madam_PB @SasolSA @FNBSA @Absa @StandardBankZA @pearson
2022-12-29 08:54:36+00:00,Miss_Viano,@Heart1049FM eWallet is the easiest way to pay someone #FNBCashFreeSummer @FNBSA @Heart1049FM
2022-12-29 08:53:54+00:00,mskaypeakay,"So @FNBSA will call you &amp; then require you to make in-app verification. This only works if you have wifi, otherwise if you’re on a call most phones won’t allow you to access data for apps. The caller also can’t drop the call to allow you to do the verification &amp; call you back."
2022-12-29 08:53:43+00:00,MoseaTania,"@Heart1049FM @FNBSA #FNBCashFreeSummer - @Heart1049FM @FNBSA
I like making my next payments seamless, contactless, cardless &amp; cashless with my FNB Virtual Card. I just tap my device to securely pay on the go."
2022-12-29 08:53:27+00:00,MoseaTania,"@Heart1049FM #FNBCashFreeSummer - @Heart1049FM @FNBSA
I like making my next payments seamless, contactless, cardless &amp; cashless with my FNB Virtual Card. I just tap my device to securely pay on the go."
2022-12-29 08:51:04+00:00,Erv_ZA,@Heart1049FM The ewallet function is easy and so convenient for me to use @Heart1049FM @FNBSA #FNBCashFreeSummer
2022-12-29 08:50:37+00:00,nyanda4_zn,"@Heart1049FM #FNBCashFreeSummer 
Since I recently switched to FNB  the ewallet I haven’t tried the show my QR but would love to try it @FNBSA"
2022-12-29 08:50:22+00:00,fanzo_fanie,"@EBinglis @KFMza @FNBSA Ewallet is my favourite way to get paid, easy, fast and convenient😊
#FNBCashFreeSummer @KFMza @FNBSA"
2022-12-29 08:50:20+00:00,Charles48253336,@SedikoR @MbalulaFikile @The_DSD @Absa_CIB @StandardBankZA @FNBSA @Nedbank @CapitecBankSA @Investec Will attend this one
2022-12-29 08:49:51+00:00,fanzo_fanie,"Ewallet is my favourite way to get paid, easy, fast and convenient😊
#FNBCashFreeSummer @KFMza @FNBSA"
2022-12-29 08:49:49+00:00,SibuuuM,"@947 @FNBSA eWallet is my favourite way to pay or get paid on the FNB App because it’s easy, simple, convenient fast way to send or receive money with no charges.
#FNBCashFreeSummer
@947 @FNBSA"
2022-12-29 08:49:33+00:00,fanzo_fanie,"Ewallet is my favourite way to get paid, easy, fast and convenient😊
#FNBCashFreeSummer @KFMza @FNBSA"
2022-12-29 08:49:29+00:00,WikusLeRVisser,"@947 @FNBSA 💸Instant Payment💸 like GeoPayments for me. Safe and secure.
#FNBCashFreeSummer 
@947 @FNBSA"
2022-12-29 08:49:11+00:00,fanzo_fanie,"@KFMza @FNBSA Ewallet is my favourite way to get paid, easy, fast and convenient😊
#FNBCashFreeSummer @KFMza @FNBSA"
2022-12-29 08:49:08+00:00,Erv_ZA,@KFMza @FNBSA eWallet is so easy and convenient @FNBSA #FNBCashFreeSummer
2022-12-29 08:49:07+00:00,giftbm,@tshepzomanz @StandardBankZA @CapitecBankSA Interesting funds transfered from @FNBSA to @CapitecBankSA after 00:00 reflects at 10:34.  That’s banking not the interest thieving and inconveniencing of @StandardBankZA
2022-12-29 08:48:20+00:00,WikusLeRVisser,"@Heart1049FM 💸Instant Payment💸 like GeoPayments for me. Safe and secure.
#FNBCashFreeSummer 
@Heart1049FM @FNBSA"
2022-12-29 08:45:29+00:00,Gontse_Mabuse,@Heart1049FM Instant payment  is my favorite  way to pay #FNBCashFreeSummer  @Heart1049FM @FNBSA
2022-12-29 08:45:04+00:00,Chad_B3v,"Nothing better than a quick and simple E-wallet. Fast and convenient no need to wait for clearance love it.
#FNBCashFreeSummer @Heart1049FM  @FNBSA"
2022-12-29 08:42:10+00:00,imanyere,@nyahwath @jerrynyazungu @FNBSA Wow.. wil need to check that out.. FNB funds are limited to SA only..  thanks for this
2022-12-29 08:41:41+00:00,HerQueenGirl,"@ecr9495 @FNBSA FNB gave me a breather when they introduced the FNB virtual card , it's hassle free and a very convenient way to pay on the go than paging through your wallet looking for that physical card 😁 #FNBCashFreeSummer @FNBSA @ecr9495 https://t.co/RuEJHZSS9D"
2022-12-29 08:41:07+00:00,HerQueenGirl,"@Heart1049FM FNB gave me a breather when they introduced the FNB virtual card , it's hassle free and a very convenient way to pay on the go than paging through your wallet looking for that physical card 😁 #FNBCashFreeSummer @FNBSA @Heart1049FM https://t.co/lCcvN1mBiI"
2022-12-29 08:40:46+00:00,HerQueenGirl,"@Heart1049FM @FNBSA FNB gave me a breather when they introduced the FNB virtual card , it's hassle free and a very convenient way to pay on the go than paging through your wallet looking for that physical card 😁 #FNBCashFreeSummer @FNBSA @Heart1049FM https://t.co/YWkUSaMAbH"
2022-12-29 08:40:16+00:00,tasquane,@EBinglis @KFMza @FNBSA My fav is Instant Pay #FNBCashFreeSummer @KFMza @FNBSA
2022-12-29 08:39:16+00:00,itsAndilexaba,"@Heart1049FM My favourite way to get paid  is the E-wallet. It's easy , fast , safe and  convenient.

#FNBCashFreeSummer

@Heart1049FM  @FNBSA"
2022-12-29 08:39:08+00:00,itsAndilexaba,"@Heart1049FM @FNBSA My favourite way to get paid  is the E-wallet. It's easy , fast , safe and  convenient.

#FNBCashFreeSummer

@Heart1049FM  @FNBSA"
2022-12-29 08:39:01+00:00,itsAndilexaba,"@Heart1049FM My favourite way to get paid  is the E-wallet. It's easy , fast , safe and  convenient.

#FNBCashFreeSummer

@Heart1049FM  @FNBSA"
2022-12-29 08:38:48+00:00,itsAndilexaba,"@Heart1049FM My favourite way to get paid  is the E-wallet. It's easy , fast , safe and  convenient.

#FNBCashFreeSummer

@Heart1049FM  @FNBSA"
2022-12-29 08:38:43+00:00,Molomush,"@Heart1049FM I love to get paid using PayMe Option because it's easy, fast &amp; user friendly. I just only Request funds from the Payer via my banking app &amp; Payer is notified of the request &amp; can choose to accept or reject the request and wallah🤳🏾🤑. #FNBCashFreeSummer @Heart1049FM  @FNBSA"
2022-12-29 08:37:44+00:00,Bongiwe5611980,"@Heart1049FM @FNBSA #FNBCashFreeSummer @Heart1049FM @FNBSA 

My favourite way to pay is via E-wallet it's fast and easy. I love the fact that it doesn't require a smartphone to send the money. https://t.co/vFxfqBZcps"
2022-12-29 08:35:21+00:00,Amanda20006559,"@Heart1049FM ewallet is my favourite way to pay or get paid
#FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:34:24+00:00,ZwivhuyaFambi,"@Heart1049FM Tap to pay, show my QR as I don't like to go around with cash #FNBchashfreesummer @FNBSA"
2022-12-29 08:34:03+00:00,setlamoroahae,"You must be the lucky one, I have more than R80k fixed savings with @FNBSA yet when I needed a loan they said I qualify for R7000🤣🤣, I think I should also consider moving to either @Nedbank or @StandardBankZA"
2022-12-29 08:33:55+00:00,MrvanGister,@Heart1049FM @FNBSA Getting paid &amp; receiving payment via eWallet is my favourite #FNBCashFreeSummer
2022-12-29 08:33:49+00:00,naidoo_nivesha,@gagasifm @FNBSA Definitely EWallet. Easy and convenient. The were times where I forgot my card at home and EWallet saved my life.  I just EWalleted myself and boom I got my money 💸 @FNBSA @gagasifm   #FNBCashFreeSummer https://t.co/deuuGAqRgQ
2022-12-29 08:33:39+00:00,Jennytikal,"eWallet, Its fast, secure and easily accessible to anyone with 10 digits cell phone number. My hair Saloon clients they love and enjoy when they pay me through eWallet. @FNBSA @Heart1049FM #FNBCashFreeSummer"
2022-12-29 08:33:34+00:00,Amanda20006559,@947 @FNBSA #FNBCashFreeSummer eWallet💸
2022-12-29 08:33:22+00:00,Jennytikal,"eWallet, Its fast, secure and easily accessible to anyone with 10 digits cell phone number. My hair Saloon clients they love and enjoy when they pay me through eWallet. @FNBSA @947 #FNBCashFreeSummer"
2022-12-29 08:33:11+00:00,Sazie02133924,"@Heart1049FM Scan to pay (QR Code) option is the best, I never carry my card anymore-Now also my friends and I use it when we it's time to pay for the bill without making noise or people noticing us splitting a bill 😀 😉 
@Heart1049FM @FNBSA 
#FNBCashFreeSummer"
2022-12-29 08:32:44+00:00,naidoo_nivesha,Definitely EWallet. Easy and convenient. The were times where I forgot my card at home and EWallet saved my life.  I just EWalleted myself and boom I got my money 💸 @FNBSA @Heart1049FM  #FNBCashFreeSummer https://t.co/eMNQYHcBZw
2022-12-29 08:31:32+00:00,Dustygirl18,"@Heart1049FM FNB eWallet is the easiest for me because it's safe time and convenient to use.
@Heart1049FM  @FNBSA"
2022-12-29 08:30:16+00:00,iluxapple,@EBinglis @GasantAbarder @KFMza @FNBSA I’m coming down
2022-12-29 08:29:44+00:00,Chad_B3v,"Nothing better and as quick as an E-wallet it's fast and convenient.
#FNBCashFreeSummer @947 @947fm 
@FNBSA"
2022-12-29 08:29:24+00:00,AntheaW56492631,"@Heart1049FM I prefer using eWallet, it's easy and secure to do.
FNB caters to all my banking needs with its amazing App. Everything I need with one touch of a button. 
#FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:28:57+00:00,Nthabis_mokone,"@gagasifm @FNBSA E-wallet is my favourite way of paying, plus you don’t get charged when you send an ewallet using the FNB app and it also does an e-wallet pocket for the recipient to keep their money safe until they ready to withdraw it. #FNBCashFreeSummer @gagasifm"
2022-12-29 08:28:24+00:00,MsGomie,"@Heart1049FM My favorite way to get paid is ewallet
Its instant payment
1.Its easily accessible and secure 
2.I can withdraw it whenever i want even if the pin expires i can easily do a new 1
And I can withdraw it at an FNB atm or a supermarket till @FNBSA #FNBCashFreeSummer @Heart1049FM"
2022-12-29 08:28:18+00:00,Minister_SA,"@Madam_PB @FNBSA ever since I was still in high school my dream was to work there.
But no luck till now :("
2022-12-29 08:28:08+00:00,MNgwebedla,"@Heart1049FM E-Wallet is my favourite payment method
 #FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:27:52+00:00,MsGomie,"My favorite way to get paid is ewallet
Its instant payment
1.Its easily accessible and secure 
2.I can withdraw it whenever i want even if the pin expires i can easily do a new 1
And I can withdraw it at an FNB atm or a supermarket till @FNBSA #FNBCashFreeSummer @Heart1049FM"
2022-12-29 08:26:53+00:00,FezBaby_,"@Heart1049FM @FNBSA I love using an ewallet because everyone has access to it. It’s fast and reliable . It’s like a bank account in itself!
#FNBCashFreeSummer"
2022-12-29 08:26:45+00:00,Amukelwa17,@Heart1049FM EWallet #FNBCashFreeSummer @Heart1049FM @FNBSA
2022-12-29 08:26:35+00:00,nellamugoni,@_khathide @FNBSA 9 days and counting for me and the transaction still isn’t complete. Pathetic service @FNBSA
2022-12-29 08:25:32+00:00,Realt_fxc,@947 @FNBSA Instant payment #FNBCashFreeDummer
2022-12-29 08:25:30+00:00,Angeliq01531885,@Heart1049FM #FNBCashFreeSummer #heartfm #heartfm @FNBSA @Heartfm  Just gotta love EWALLET it is easy and hassle free. 🤩
2022-12-29 08:25:19+00:00,TonnyMN51915191,"@gagasifm @FNBSA 💸eWallet
#FNBCashFreeSummer
@gagasifm 
@FNBSA https://t.co/3smWiaxhZT"
2022-12-29 08:24:58+00:00,TonnyMN51915191,"💸eWallet
#FNBCashFreeSummer
@gagasifm
@FNBSA"
2022-12-29 08:24:49+00:00,VixenPru,"@Heart1049FM @FNBSA Fnb eWallet is my favourite.
Quick and convenient
#FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:24:40+00:00,Toobsieh,"@947 @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And since i'm using FNB it goes straight to my account. ❤❤❤❤
#FNBCashFreeSummer @947 @FNBSA"
2022-12-29 08:24:36+00:00,TonnyMN51915191,"@Heart1049FM 💸eWallet
#FNBCashFreeSummer
@Heart1049FM 
@FNBSA"
2022-12-29 08:24:29+00:00,TonnyMN51915191,"@Heart1049FM @FNBSA 💸eWallet
#FNBCashFreeSummer
@Heart1049FM 
@FNBSA"
2022-12-29 08:24:23+00:00,TonnyMN51915191,"@Heart1049FM 💸eWallet
#FNBCashFreeSummer
@Heart1049FM 
@FNBSA"
2022-12-29 08:24:19+00:00,Toobsieh,"@Heart1049FM I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And since i'm using FNB it goes straight to my account. ❤❤❤❤
#FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:24:02+00:00,Toobsieh,"@gagasifm @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And since i'm using FNB it goes straight to my account. ❤❤❤❤
#FNBCashFreeSummer @gagasifm @FNBSA"
2022-12-29 08:23:46+00:00,Toobsieh,"@KFMza @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And since i'm using FNB it goes straight to my account. ❤❤❤❤
#FNBCashFreeSummer @KFMza @FNBSA"
2022-12-29 08:23:17+00:00,AmaMdi27,#FNBCashFreeSummer @947 I love being paid and paying using the way and convenient FNB eWallet ❤️ @FNBSA #FNBCashFreeSummer
2022-12-29 08:23:10+00:00,AndrewV19554832,@Heart1049FM @FNBSA #FNBCashFreeSummer  my  way to be paid is by ewallet because its easy to use and very convenient
2022-12-29 08:22:38+00:00,AmaMdi27,@ecr9495 I love being paid and paying using the way and convenient FNB eWallet ❤️ @FNBSA #FNBCashFreeSummer
2022-12-29 08:22:24+00:00,AAewalsh,"#LoveFNB
Open the Google Wallet App, select your FNB Virtual Card details, authenticate using the OTP received and make payments with just a tap.
@FNBSA 💙"
2022-12-29 08:22:08+00:00,Papirazz,"@947 @FNBSA My favourite way to pay nor getting getting paid with FNB Pay has to be the E-Wallet as it is very convenient at your fingertips as you can also enjoy the convenience of swiping 💳 instead of withdrawing. 😉 @947
@FNBSA
#FNBCashFreeSummer https://t.co/dhOWorjkoT"
2022-12-29 08:21:27+00:00,AmaMdi27,@Heart1049FM @Heart1049FM I love being paid and paying using the way and convenient FNB eWallet ❤️ @FNBSA #FNBCashFreeSummer
2022-12-29 08:20:46+00:00,AmaMdi27,@Heart1049FM I love being paid and paying using the way and convenient FNB eWallet ❤️ @FNBSA #FNBCashFreeSummer
2022-12-29 08:20:41+00:00,CphaSpain,"@Heart1049FM #FNBCashFreeSummer 
Ewallet
@FNBSA"
2022-12-29 08:20:37+00:00,ManyundelaM,"@gagasifm @FNBSA 💸eWallet
#FNBCashFreeSummer
@gagasifm 
@FNBSA"
2022-12-29 08:20:27+00:00,ManyundelaM,"💸eWallet
#FNBCashFreeSummer
@gagasifm
@FNBSA"
2022-12-29 08:19:57+00:00,kgaoza_kgaozin,"@Heart1049FM My Favourite way to pay or get paid with is ewallet, its quick, safe and easy to use

#FNBCashFreeSummer 
@Heart1049FM 
@FNBSA https://t.co/MRqJcavTho"
2022-12-29 08:19:34+00:00,SasolSA,@KekuMangale @Madam_PB @distellgroup @FNBSA @GovernmentZA @nativechild_co @CityTshwane @CapitecBankSA @TshwaneFm936 Hello. Thanks for the tag. Click here to access our career portal https://t.co/MlyxktzOSW  We recommend you create a profile and enable alerts to get notifications when relevant opportunities are advertised
2022-12-29 08:19:31+00:00,AndrewV19554832,@Heart1049FM @FNBSA #FNBCashFreeSummer  my favourite way to be paid is by ewallet because its easy to use and very convenient
2022-12-29 08:19:02+00:00,MbetheNtobeko,"💸eWallet
#FNBCashFreeSummer
@gagasifm
@FNBSA"
2022-12-29 08:18:28+00:00,MasekelaAli,@betway I withdrew R600 via @FNBSA eWallet but never received. Please intervene.
2022-12-29 08:18:11+00:00,nicole325i,"E-Wallet works like a charm for payments to friends and family both near an far. It's fast, efficient and reliable. It's definitely my favorite payment method. #FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:18:01+00:00,RayLudick,"@Heart1049FM @Heart1049FM  @FNBSA
My most favorite payment method is Instant payment
#FNBCashFreeSummer"
2022-12-29 08:17:58+00:00,Papirazz,"@EBinglis @KFMza @FNBSA My favourite way to pay nor getting getting paid with FNB Pay has to be the E-Wallet as it is very convenient at your fingertips as you can also enjoy the convenience of swiping 💳 instead of withdrawing. 😉 
@KFMza 
@FNBSA
#FNBCashFreeSummer https://t.co/YkseLTFC4m"
2022-12-29 08:17:53+00:00,nicole325i,"@Heart1049FM E-Wallet works like a charm for payments to friends and family both near an far. It's fast, efficient and reliable. It's definitely my favorite payment method. #FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-29 08:17:35+00:00,MokokaTshepiso,@Heart1049FM @FNBSA My favourite way to pay or get paid is by “ChatPay.” #FNBCashFreeSummer
2022-12-29 08:16:19+00:00,SizweKunene8,"@gagasifm @FNBSA 💸eWallet
#FNBCashFreeSummer
@gagasifm 
@FNBSA"
2022-12-29 08:15:35+00:00,NobuhleNombuso2,"eWallet because it allows anyone to send money to anyone with a valid South African Cellphone number, even if they don't have a bank account. 
#FNBCashFreeSummer 
@947 
@FNBSA"
2022-12-29 08:15:28+00:00,Trinity9044,"@Heart1049FM My favorite way of paying my grocery is by paying  with @FNBSA scan to pay SQ 
#FNBCashFreeSummer"
2022-12-29 08:15:25+00:00,NobuhleNombuso2,"@947 @FNBSA eWallet because it allows anyone to send money to anyone with a valid South African Cellphone number, even if they don't have a bank account. 
#FNBCashFreeSummer 
@947 
@FNBSA"
2022-12-29 08:15:14+00:00,ecr9495,"@DannyGuselli is back in Ballito Thompson Bay 🏖️with @FNBSA 

Join him and you can win some amazing prizes 🤩

#DannyGuselliOnECR #FNB https://t.co/6MxTn7b5ie"
