Date,User,Nedbank_Tweets
2022-12-31 09:28:23+00:00,eddiemadikizela,@Nedbank Your inbox isn't active I want to inbox my ID so you can look into my accounts and then close them down ngoba I've been tryna ask for them to be active for mobile banking and without luck in 2 months so I can't pay employees I need to withdraw and use brown envelopes in this day
2022-12-31 09:26:46+00:00,Nedbank,"@BaasFrank_ Hi Frank, kindly send us a private message with your details so that we can address the matter for you."
2022-12-31 09:09:48+00:00,zn_sanele,"People left, right and center have praised their banks the likes of @Nedbank and @Absa ranking high, we've got a business account with @FNBSA we are yet to see  something praise worthy from them."
2022-12-31 08:46:05+00:00,shadyservice,".@MTNza @Yolandacuba you guys have failed in allocating a payment 31 days later!! Even after @Nedbank confirmed that payment was made and you guys banked that money!! 

Now I’m sitting again in the middle of dessert tweeting about @MTNza incompetencies!!"
2022-12-31 08:42:57+00:00,bigb_maseka,"@Mr30C @Madam_PB @Nedbank One step at a time....
Wish you all the best"
2022-12-31 08:42:42+00:00,MbazimaThomason,@NtateMoerane @Madam_PB @Nedbank Danko Danko
2022-12-31 08:35:58+00:00,I_Am_Bonisile,@Nedbank can you please look into this?
2022-12-31 08:35:16+00:00,eugnadasen,"Guys @Nedbank is allowing 3rd parties to have access over ur accounts. I authorized a debit order mandate for a certain amount but I was double deducted 2 months and they said nothing they can do. Only option 2 change banks, any recommendations.
#Ronaldo #RIPPele MacG"
2022-12-31 08:31:19+00:00,SanelisiwePaka1,"@Nedbank is a scam
V&amp;A Waterfront branch ; on the 13/09/22 i went to block my card at the branch; the consultant made a mistake of opening e new card without blocking the old one .

Kabza
Angela
Betway"
2022-12-31 08:23:14+00:00,Legacytv3,@Nedbank how do I cancel an ewallet? Your customer care number has been ringing and passing info I don’t need.
2022-12-31 08:13:37+00:00,Nedbank,@angie_benjie Have you restarted your device and tried to log in ?
2022-12-31 08:03:04+00:00,Hopeliciouzz,"@Nedbank I reversed a debit order on the 28/12 but  the money has not returned to my account yet ,doesn't it take 2 days for a  reversal?Today is day 3!"
2022-12-31 08:00:59+00:00,Nedbank,"@Youngprinzy21 Thank you for showing your interest in us . You may click on the link for current vacancies as well as the requirements on our careers portal. https://t.co/psShgoOQKU
Kindly note that all applications will need to be done via our careers portal."
2022-12-31 07:58:13+00:00,SibsDJ,I think banks should not charge banking fees and cheque account monthly charge in Jan. It’s called reprieve.🙏🙏 @AbsaSouthAfrica @StandardBankZA @Nedbank
2022-12-31 07:55:02+00:00,Nedbank,@Puleng_xxi Hi There. We have engaged on your private message.
2022-12-31 07:44:31+00:00,majestic_manda,@ltidou @Nedbank @nedbank remains undefeated when it comes to poor service! Especially for fraud cases!! I’m astound!!!
2022-12-31 07:42:48+00:00,BaasFrank_,@Nedbank Gents I contacted you guys for an insurance claim during the week and I'm still waiting for the callback and my relationship manager is never available when I call him. Pap! Pathetic excuse for an insurance provider!
2022-12-31 07:27:54+00:00,YOUNGPRINCERSA,@Madam_PB @bt_signature @Nedbank @Discovery_SA @TelkomZA @DawnBeauty_ZA @HuaweiZA @SMAWARDS_ZA @BMW_SA @DjMaphorisa @SkeemSaam3 @Robot_Boii @KFCSA @FlySafair @FlyingFishSA Here is my profile https://t.co/Q9jtBJ0ity
2022-12-31 07:21:47+00:00,Khutso11708168,@Madam_PB @BMW_SA @FNBSA @Glencore @ExxaroResources  @Nedbank
2022-12-31 07:10:27+00:00,Nedbank,"@SboneloN16 Hi Sbonelo, the timing of a Personal Loan application is dependant on various factors such as the accuracy of the client documents that have been received as well as verification of employment. You may send us a private message with your details so tha... https://t.co/UiuokNGzzt"
2022-12-31 07:09:15+00:00,angie_benjie,@Nedbank No error message it just won’t open. I have to use my pc but doesn’t open on my cell phone
2022-12-31 07:07:43+00:00,Mr30C,@bigb_maseka @Madam_PB @Nedbank You must be a RM.. I'm not ready yet in 24 months I can talk a different language
2022-12-31 06:59:55+00:00,jahtbla,@EugeneMt @Nedbank Am on your footsteps
2022-12-31 06:56:37+00:00,NtateMoerane,@MbazimaThomason @Madam_PB @Nedbank Good luck my friend
2022-12-31 06:39:52+00:00,Nedbank,"@TMahlohela Hi Tebogo, If you have used Send money via the Money app, you can cancel the transaction by doing the following:

Select Send money.
Select the transaction you want to cancel from your recent Send money payments.
Check the status, which should be Unred... https://t.co/jzDkYh2fS7"
2022-12-31 06:35:09+00:00,Nedbank,"@Shadi_reeny That's great to hear, MAUREEN, if you are a loyalty and rewards member, you may unlock other offers via the Structured Saver Package (^^,) https://t.co/YmCt2JeH7f"
2022-12-31 06:33:28+00:00,MbazimaThomason,@Madam_PB I want to do campaigns and shoot Ads next year with @Nedbank
2022-12-31 06:29:17+00:00,pmashapa,@ItuMaredi @Nedbank It was a stop order for my investment Account
2022-12-31 06:20:15+00:00,Nedbank,@Lesley_KZN Hi Lesley. Please send us a private message with more details so that we can assist further.
2022-12-31 06:14:49+00:00,Nedbank,"@SollyMputleSA Hi Solly, by sharing your account information publicly, this may place your account at risk. Rather share your account details securely with creditors via private message or direct message. https://t.co/YmCt2JeH7f"
2022-12-31 06:05:10+00:00,SboneloN16,@Nedbank Been applying non stop 😓
2022-12-31 05:58:02+00:00,Nedbank,"@SboneloN16 Hi Sbonelo, you can check out our careers via the following link: https://t.co/XBLs0gzgwB"
2022-12-31 05:40:44+00:00,Shadi_reeny,"@Nedbank I'm definitely doing it, plus I'm your loyal customer you'll probably add few percentage on my investments for loyalty akere 🙈"
2022-12-31 05:20:02+00:00,Lesley_KZN,@Nedbank hi guys the debit order went off and I paid the account already please have customer service call me back
2022-12-31 05:16:53+00:00,Nedbank,"@nokuthulangongo Please accept our apologies for the delay in response 💚

We are pleased to hear that it is working now and we do apologize for any inconvenience caused."
2022-12-31 05:15:14+00:00,ngokwethu,"@EugeneMt Now that you say this, I was FNB private client with overdraft &amp; credit card having joined the bank in  my student days two decades ago. My vehicle &amp; bond was approved by @Nedbank. I shifted with Steve because slow lounge benefits wasn’t enough to keep me😂🤣😂😂😂."
2022-12-31 05:08:09+00:00,Nedbank,@CChibaduki 💚
2022-12-31 05:05:30+00:00,SboneloN16,@Nedbank
2022-12-31 04:23:17+00:00,NF_Sithole,@Nedbank Now it is working after two days of struggle. Thank you.
2022-12-31 03:23:37+00:00,bigb_maseka,@Mr30C @Madam_PB @Nedbank Be a RM
2022-12-31 03:01:31+00:00,Nedbank,@LastprinceM We have sent you a private message you can respond to💚
2022-12-31 02:50:47+00:00,LastprinceM,@Nedbank Dm is closed but I'm available at 0659777076
2022-12-31 02:44:01+00:00,Nedbank,@ItuMaredi We have responded to your private message💚
2022-12-31 02:29:57+00:00,ItuMaredi,@pmashapa @Nedbank Hey. Did you ever find out what this is? I got a debit with this reference
2022-12-31 01:08:22+00:00,MorakilweK,@Nedbank I will do that. Thank you 🙏
2022-12-31 00:20:05+00:00,Nedbank,@MorakilweK Please send us a private message with finer details so we can look into this further.
2022-12-31 00:15:21+00:00,Nedbank,@paulkhitsane We await your private message with details so we can assist further.
2022-12-31 00:06:14+00:00,MorakilweK,@Nedbank I’m using vodacom and not roaming but it’s not zero rated. It used to be but it’s not zero rated anymore.
2022-12-31 00:05:08+00:00,paulkhitsane,@Nedbank I does not log in
2022-12-31 00:04:35+00:00,paulkhitsane,@Nedbank This is what I see https://t.co/Y0uh8lGTon
2022-12-30 23:56:09+00:00,Nedbank,"@paulkhitsane please send us a private message with finer details of your concerns so we may assist further, we are always here to assist💚"
2022-12-30 23:47:42+00:00,paulkhitsane,@angie_benjie Me tooIt say cannot authenticaten @Nedbank
2022-12-30 22:50:28+00:00,khetho__,@Nedbank
2022-12-30 22:06:04+00:00,Nedbank,@Mr30C you can email your CV to our recruitment team at Jobs@Nedbank.co.za or visit https://t.co/psShgoOQKU for opportunities available. Best of luck😊
2022-12-30 21:57:41+00:00,Mr30C,@Madam_PB @Nedbank as a BM 👌👌👌👌
2022-12-30 21:55:29+00:00,Nedbank,@Tumi87205662 You are welcome. 💚
2022-12-30 21:11:14+00:00,Nyikoclassic,@EugeneMt FNB you have a lot of work to do😔.  Thank you @CapitecBankSA and @Nedbank  for coming through for the nation. We Love you 🙏♥️
2022-12-30 20:59:10+00:00,Nedbank,@BaasFrank_ We would love to address any concerns and request you send us a private message with finer details so we can assist further💚
2022-12-30 20:52:16+00:00,Nedbank,"@Mbovu14420129 Hi there, our system is currently up and running, kindly send us a DM with your details so we may follow up on this payment for you and advise further 💚"
2022-12-30 20:46:02+00:00,omphemabe_,"@LungaMrhetjha @NakhokonkeDube Not kwa @Nedbank my doll 😌😌 we reverse and block them so nicely on the app!

I genuinely cannot remember when last I was in the branch even"
2022-12-30 20:42:32+00:00,sliezwane,"@tshepi_x03 Toi much 😔, I miss my old cards 💳 @Nedbank 😭"
2022-12-30 20:41:38+00:00,Nedbank,"@Tumi87205662 It's a pleasure, thank you for taking the time to message us and have a great night further 💚"
2022-12-30 20:37:19+00:00,Nedbank,"@Midgey_M Hi Kim, we have responded to your previous post, and await your details to assist further."
2022-12-30 20:36:34+00:00,Nedbank,"@Midgey_M Hi Kim, we are extremely sorry for any inconvenience caused to you thus far. We await your details to assist further."
2022-12-30 20:30:54+00:00,Nedbank,@mavuso_octavia 💚
2022-12-30 20:29:18+00:00,Nedbank,@ntebaleng_jules Thank you for your awesome feedback Julia 💚
2022-12-30 20:26:55+00:00,Nedbank,@thula1 Only a pleasure 💚
2022-12-30 20:25:59+00:00,thula1,@Nedbank Thank you so much for your swift response 🙏🏾
2022-12-30 20:23:42+00:00,Nedbank,@thula1 We have responded to your DM.😊
2022-12-30 20:00:10+00:00,BaasFrank_,@Nedbank your services are really pap bafethu. I think I'm gonna find another bank
2022-12-30 19:58:31+00:00,Nedbank,@KajonaSimon We've sent you a private message 💚
2022-12-30 19:55:17+00:00,Nedbank,"@MorakilweK Hi Morakilwe, our Nedbank money app is 0 rated. It's also dependent on the service provider and if you are roaming on a different network, in that event you would need to have data."
2022-12-30 19:32:58+00:00,Mbovu14420129,@Nedbank any issues with immediate payment? Immediate payment was done around 18:30 but still no reflection.
2022-12-30 19:28:41+00:00,Nedbank,@Morwankie 🤞💚
2022-12-30 19:18:33+00:00,Nedbank,@NqobaniMncwang5 Hi Nqobani. Please send us a private message with your details so we can look into this.
2022-12-30 19:18:04+00:00,Nedbank,"@esi_storm Thank you, we will assist further via private message 💚"
2022-12-30 19:09:52+00:00,Nedbank,@angie_benjie Hi there. What error are you getting? Please send us a private message with all the details so we can assist further.
2022-12-30 19:08:51+00:00,Nedbank,"@mfundoxiniwe Hi Mfundo, we would need to look into this for you. Kindly DM us, your details to further assist."
2022-12-30 19:01:37+00:00,Nedbank,"@SirPeaceyP Hi there, thank you for taking the time to message us. Kindly send us a DM with your details so we may follow up on this for you and advise further 💚"
2022-12-30 19:01:15+00:00,Nedbank,"@Tumi87205662 Hi there. You can get more info on your private client accounts by clicking on this link: https://t.co/XahpyKHBNq

And for our business accounts, you can click on this link: https://t.co/NmylXP9lX0"
2022-12-30 19:00:11+00:00,Midgey_M,@Nedbank I haven’t been able to login the whole day 😭 last week my card kept on declining… I’m enough stru https://t.co/tAwTkrBb0H
2022-12-30 18:57:29+00:00,mavuso_octavia,"@Nedbank Buying school shoes and stationery for my nephew
#TakeYourMoneySeriously"
2022-12-30 18:48:19+00:00,thula1,@Nedbank I just did. Thank you 😊
2022-12-30 18:42:34+00:00,Nedbank,"@nokuthulangongo Hi MaJobe, all our digital platforms are currently up and running. Please confirm, the error message that appears when you launch the app."
2022-12-30 18:23:57+00:00,Nedbank,"@RorisangThale Thank you, we have responded to your DM 💚"
2022-12-30 18:23:00+00:00,Morwankie,@Nedbank Buy electricity 😔
2022-12-30 18:11:55+00:00,MorakilweK,"@Nedbank Although I agree, sometimes it’s not zero rated. It used to be 100% zero rated. Please check and rectify."
2022-12-30 18:04:23+00:00,esi_storm,"@Nedbank Sent, thank you"
2022-12-30 18:00:52+00:00,Nedbank,"@Midgey_M Hi Kim, it truly saddens us to hear that. Kindly send us a DM with your details so we can assist further."
2022-12-30 17:53:26+00:00,NqobaniMncwang5,@Nedbank @Topco_Media Hi I made payments to my recepients this morning and none of them have received the payments. I made them as instant payments and that's supposed to take up to 30 minutes. What's going on?
2022-12-30 17:50:24+00:00,Nedbank,@esi_storm Hi there. Please send us a private message with your details so we can assist further.
2022-12-30 17:43:49+00:00,mfundoxiniwe,@Nedbank https://t.co/c8iwY6ehCQ
2022-12-30 17:42:02+00:00,Nedbank,"@mfundoxiniwe Hi Mfundo, our system is currently up and running :) What type of error are you receiving on your side when attempting to access our app ?"
2022-12-30 17:36:00+00:00,Nedbank,"@PancrasMalani Hi there, thank you for taking the time to bring this to our attention, we will report this to our ATM teams."
2022-12-30 17:30:19+00:00,SirPeaceyP,"He @Nedbank, so I apply for your debit card and you guys charge me for delivery to your branch. Ndifika nje and I have not even seen or used the card. Ithini na lento? A whole R160.00👏🏾"
2022-12-30 17:23:35+00:00,Nedbank,@BigRedE2G Hi there. What has happened to make you feel this way? Please send us a private message with all the details.
