Date,User,Standard_Tweets
2022-12-29 14:05:40+00:00,StandardBankZA,"@Xhosa6 Hello Ishmael, thank you for showing interest in being part of the Standard Bank family. Kindly follow the link below for more information on our opportunities - https://t.co/tmmxfTo5dM
All the best!💙"
2022-12-29 14:05:37+00:00,StandardBankZA,"@Bonolo51673024 Bonolo, what do you love about being a #UCount Rewards member?💙 #HowAboutNowSummer"
2022-12-29 14:03:24+00:00,Nerdygirl232,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 14:02:41+00:00,Technerdgirl1,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 14:02:03+00:00,sweetan15155963,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 14:01:12+00:00,StandardBankZA,"@Georgekhoza007 Hi George🙂, where are you headed this festive season?🚗 #HowAboutNowSummer #UCount"
2022-12-29 14:01:11+00:00,inspire07613632,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:59:45+00:00,iamtheartist3,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:57:53+00:00,Bloomed63838656,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:55:23+00:00,Stephen37697424,"@GSHY_SA @Madam_PB @StandardBankZA They age discriminate there, don't go there"
2022-12-29 13:53:19+00:00,Wondertasty2,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:53:14+00:00,Xhosa6,@Madam_PB @StandardBankZA as an agricultural economist
2022-12-29 13:52:31+00:00,prettybutterful,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:51:43+00:00,Flylilies9,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:47:17+00:00,Casualheart6,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:42:17+00:00,Abutii_Gelo,"Hosted TEMBISA KOTA FESTIVAL ,twice in one year ( April &amp; October) with my Team after 2 years due to Covid ,both being a huge success. 

Partnered with @StandardBankZA with the October edition 

💚 https://t.co/jWqwQdhSDw"
2022-12-29 13:40:21+00:00,Pinky21414,"@Madam_PB @FNBSA @StandardBankZA @Nestle @CapitecBankSA @DStv @Unilever @RedBullZA @SouthAfricanBC @SABreweries @eThekwiniM @CityofJoburgZA @follow_transnet 

Qualification: Advanced Diploma in Taxation"
2022-12-29 13:40:21+00:00,StandardBankZA,"@AECubed Hello Anash, we have done so, please have a look and respond to enable us to assist. 💙"
2022-12-29 13:36:09+00:00,Sugarpl39629549,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:35:13+00:00,beachpuppy15,"@StandardBankZA @singingocean2 Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:33:20+00:00,MagicsSage,"@StandardBankZA Her first name is Angie, not sure of her surname. She was absolutely lovely."
2022-12-29 13:32:19+00:00,kittybooks5,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:31:42+00:00,StandardBankZA,@Sylviano24 Please kindly DM with your details to enable us to look into. 💙
2022-12-29 13:30:10+00:00,puppycool5,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:28:46+00:00,ticklesmooch1,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:28:03+00:00,angelswiz1,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:27:44+00:00,AECubed,@StandardBankZA Pls DM me
2022-12-29 13:27:12+00:00,kittyfleeks1,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:25:46+00:00,blue23_skye,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:25:39+00:00,StandardBankZA,@AECubed Are you able to advise what the mess up was? Please also let us know if it the error was acknowledged and whether they have advised if they are doing something about it.
2022-12-29 13:23:26+00:00,coffeeAddict821,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:22:38+00:00,forest2child,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:21:43+00:00,shopaholicgal2,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:21:02+00:00,funnyandfab1,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:20:04+00:00,foodiefunbun,"@StandardBankZA Up to R10
#BecauseUCount 
#HowAboutNowSummer"
2022-12-29 13:19:52+00:00,NdivhoIdah,"@Madam_PB @StandardBankZA, compliance learnership. I hold a bachelor of laws with specialization in financial planning law. Already applied and also applied other graduate programs as well."
2022-12-29 13:17:41+00:00,Sylviano24,@StandardBankZA EFT payment
2022-12-29 13:14:18+00:00,StandardBankZA,@uMaGatsheni This is not the feedback we would like to get from our clients. Please share your name and phone number for us to have the issue escalated.
2022-12-29 13:05:46+00:00,TheRunescapeG0d,@MWalkerWilliams @Davos @AveryDennison @DLA_Piper @ServiceNow @StandardBankZA @hedera Yo! Much love Mr. W https://t.co/eKYMlLLJXm
2022-12-29 13:02:18+00:00,StandardBankZA,"@Sylviano24 Hi SilverKing. Please kindly elaborate more on how the money was taken out of your account? Was it an EFT payment, debit order?"
2022-12-29 13:01:32+00:00,EvelynSukazi,"@StandardBankZA Up to R10 💸
#BecauseUCount 
#HowAboutNowSummer
@StandardBankZA"
2022-12-29 12:54:31+00:00,Sylviano24,Hi @StandardBankZA R2500 was taken out of my account and I did not do this so what is this
2022-12-29 12:53:34+00:00,Kussh_SA,@EugeneMt @mmdurite I have been begging @FNBSA to move my car finance to them so that I deal with 1 bank for homeloan and car insurance. I get an automated response that tells me Wesbank is a different division that makes it own decisions. Maybe @Nedbank or @StandardBankZA would help.
2022-12-29 12:40:13+00:00,O_Cafe_,@StandardBankZA Get them all the time.
2022-12-29 12:39:33+00:00,xoelee21,@StandardBankZA ✈ #HowAboutNowSummer
2022-12-29 12:37:51+00:00,StandardBankZA,"@O_Cafe_ Hi Odwa, we value your opinion on this. Did you get a message as well? Please inform us so that we can bring this to the attention of the appropriate department."
2022-12-29 12:36:29+00:00,StandardBankZA,"@ZickySloan Hi Zikhona, your opinion is valued in this. Did you too get an email that was similar? Please let us know so that we can alert the appropriate department to this."
2022-12-29 12:36:10+00:00,Amukelani08848,@StandardBankZA Every 2 weeks
2022-12-29 12:35:36+00:00,KhozaDeltor1,@StandardBankZA My grandson 😚
2022-12-29 12:35:11+00:00,PromiseMashego4,@StandardBankZA Yes with shoprite and pep
2022-12-29 12:32:49+00:00,uMaGatsheni,@StandardBankZA No. I decided to leave after a long wait
2022-12-29 12:31:14+00:00,O_Cafe_,@__Skhulu @StandardBankZA The worst thing about their response to these is that you must email each and every of these emails to their fraud department individually.
2022-12-29 12:28:07+00:00,AECubed,@StandardBankZA Yes. The Ladysmith branch messed up the application for the secondary credit card and I am not getting appropriate assistance.
2022-12-29 12:26:32+00:00,StandardBankZA,"@AECubed Hi Anash. Thank you for leaving your comment. We try very hard to make every customer’s experience enjoyable, and we really regret not being able to meet your expectations this time. Is there something specific we can help with?"
2022-12-29 12:19:39+00:00,StandardBankZA,@EversoulTsitso Hi Tsitso . We are sorry to hear about your experience with us. We understand how unpleasant this must have been for you. We would like to engage you further on this matter and provide feedback to the branch management team. Please could you DM us your contact numbers?
2022-12-29 12:18:44+00:00,AECubed,@StandardBankZA Incompetence at its best! Secondary card was supposed to be ready this week! #NKRBranchUseless
2022-12-29 12:09:12+00:00,EversoulTsitso,"@StandardBankZA 
Rocklands Branch:How do I keep my personal info private when the next person queueing is ryt behind me listening in? And one consultant working today 🤷🤷"
2022-12-29 12:04:08+00:00,StandardBankZA,"@AweSomeRosa Hi Rosa, kindly be advised that your inquiry has been noted and assistance will continue to be provided in the DM."
2022-12-29 11:58:54+00:00,StandardBankZA,"@Mamosadi_ Hi there, do you have a debit order that has not yet been deducted? Let us help. Please DM us your account details and contact numbers so that we can assist further."
2022-12-29 11:51:58+00:00,mdu1000,@StandardBankZA I often use my Instant Money to make withdrawals especially when I have forgotten or misplaced my debit card in the house or car 😅
2022-12-29 11:50:54+00:00,StandardBankZA,"@MagicsSage That is great, do you have the consultants name so we may forward the feedback to them?"
2022-12-29 11:46:26+00:00,StandardBankZA,"@ratshicomes Hi Rotondwa, thank you for reaching out. Please note we are currently in communication with the client."
2022-12-29 11:33:38+00:00,AweSomeRosa,@StandardBankZA I obviously only care about my funds
2022-12-29 11:32:56+00:00,AweSomeRosa,"@StandardBankZA Branch experience, and I don’t wanna lose my funds. Are you emotionally traumatised?"
2022-12-29 11:30:11+00:00,AweSomeRosa,"@AdvoBarryRoux  Apparently I owe Standard bank upwards of R60 000 for obvious fradulent activity on their credit card. The fradulent activity is above the plastic card credit limit. Help me #smalldickenergy @StandardBankZA  #ANCNEC 
#afrochella2022  make this viral"
2022-12-29 11:29:08+00:00,ThembiMmila,"@StandardBankZA Yes 100%
#InstantMoneyMondays
#HowAboutNowSummer"
2022-12-29 11:23:40+00:00,Sir_MeliK,"@StandardBankZA I had asked for my SBD Life insurance cover to be taken off my account and top be reimbursed all my money 2 months ago and you have not done that, instead you have blocked my bank @FNBSA from disputing this so I can never receive my money."
2022-12-29 11:22:34+00:00,ratshicomes,@AweSomeRosa @StandardBankZA @StandardBankZA Any update on this?
2022-12-29 11:21:58+00:00,ThembiT63723996,"@StandardBankZA No,I am 100%Sure"
2022-12-29 11:19:32+00:00,YoungPoetic_YPN,"@StandardBankZA R10
 #BecauseUCount
 #HowAboutNowSummer"
2022-12-29 11:11:31+00:00,MagicsSage,"@StandardBankZA Hi, yes I did. By such an amazing consultant."
2022-12-29 10:58:46+00:00,Mtshbr_,@StandardBankZA It's very easy to use and convenient
2022-12-29 10:53:36+00:00,janeth9m,@StandardBankZA Yesterday when fill up my tank at Caltex
2022-12-29 10:49:55+00:00,AweSomeRosa,@StandardBankZA Still waiting on feedback
2022-12-29 10:49:26+00:00,Belinda70668931,"@StandardBankZA Yes, I am they're awesome 👌"
2022-12-29 10:45:29+00:00,sphumeh,@StandardBankZA Thank you will check it out for more info
2022-12-29 10:45:14+00:00,Roxette_Ms,@StandardBankZA 🕯️🕯️🕯️
2022-12-29 10:44:14+00:00,StandardBankZA,"@_Kamanzi_Zulu Hi Kamanzi, your application may still be under screening, once you've successfully passed the screening part of the application, our team will be in contact with you and advise you of the next step, we wish you all the best with your application💙."
2022-12-29 10:41:02+00:00,StandardBankZA,@uMaGatsheni We are terribly sorry to hear that this has been your experience. We would like to escalate this with the branch manager in order to improve the service offered to our valued clients. Were you assisted with your query at the branch?
2022-12-29 10:40:15+00:00,StandardBankZA,"@Nomthi08996167 Hi Nomthi, our app is fully functional. What error are you encountering on your end? please send us a DM so we can assist further."
2022-12-29 10:40:00+00:00,Im_MrGP,"@StandardBankZA Up to R10 💸
#BecauseUCount 
#HowAboutNowSummer
@StandardBankZA"
2022-12-29 10:37:58+00:00,RodVoskuil,"It cannot be that in 2022 almost 2023 it takes 4 whole days to transfer money from one bank to another, public holidays or not. Why is this still common practice? We live in an electronic age! @StandardBankZA @FNBSA @CapitecBankSA @Nedbank @tymebankza @Discovery_SA"
2022-12-29 10:37:35+00:00,mudiwagavz,"Local banks and finance houses appear to have appetite to fund the ongoing expansion of fibre networks in South Africa

@RMBCIB's funding @Octotel_fibre's R2bn expansion adds to @StandardBankZA's backing of Metrofibre 

https://t.co/A4OxYINvjE via @BusinessLiveSA #MudiwaWrites"
2022-12-29 10:37:25+00:00,Beestings48,"@StandardBankZA Yes very much, thank you"
2022-12-29 10:36:37+00:00,sizo_zabalaza,@Madam_PB @StandardBankZA
2022-12-29 10:34:15+00:00,malukubabe,@mafukidze_ @StandardBankZA Thanks Noel 💕
2022-12-29 10:33:21+00:00,Nomthi08996167,"@StandardBankZA is the std bank app working ,haven't been able to use it since morning"
2022-12-29 10:30:00+00:00,StandardBankZA,@GogoSthopho We are here to help. Kindly send us a DM rather so we can urgently look into this and assist. 💙
2022-12-29 10:24:41+00:00,StandardBankZA,"@MagicsSage Hi @MagicsSage, we apologise for the long waiting period you experienced at our branch. We are working on refining our processes to reduce long waiting periods in all of our branches nationwide. We hope we will soon redeem ourselves. Did you end up getting assistance?"
2022-12-29 10:24:27+00:00,StandardBankZA,"@MicheleneMorkel Hi Michelene, we're sorry for the service you received. Please contact our mobile team on MVNObranchsupport@standardbank.co.za or call +27 860 100 156."
2022-12-29 10:24:12+00:00,Vilakazi_Kels,"@EugeneMt I was banking with @StandardBankZA from 2007 till 2013,When I withdrew R1900 and I only got 1000 n I immediately went inside to report the incidence,till today @StandardBankZA is still investigating,I am in Free state"
2022-12-29 10:18:13+00:00,StandardBankZA,"@AJ_ANTEBELL Nicely done, AJ 😎. What would you spend the 20 000 UCount Rewards points if you won? 💃 #BecauseUCount #HowAboutNowSummer"
2022-12-29 10:17:28+00:00,nicktandi,"@StandardBankZA better than the rest at inbound transactions from outside SA (SACU and rest of the world). And also outbound transactions within SACU. Predictable  and faster than rest. Multiple confirmation &amp; support channels (sms, online, email, +)👏"
2022-12-29 10:15:43+00:00,MicheleneMorkel,"@StandardBankZA has a mobile department who 'accidentally' failed to load my airtime for a whole 9 months. I brought it under their attention a few months ago and till this day dololo reimbursement received,but it was approved."
2022-12-29 10:09:23+00:00,Tsebanglehong,"@StandardBankZA I can't wait 💃🕺💃

#HowAboutNowSummer"
2022-12-29 10:09:17+00:00,GogoSthopho,@StandardBankZA @Vuyograms I have. Called &amp; been on hold for a while.
2022-12-29 10:07:55+00:00,StandardBankZA,"@TeePee_Disciple This sounds concerning, @TeePee_Disciple
, and we would like to understand what prompts you to say this. Could you give us more context on this so we may have a closer look into it?"
2022-12-29 10:06:49+00:00,StandardBankZA,"@ZukiSpofana Hi Zuki, electronic transfers from Standard Bank to other banks may take two to three business days to reflect.

Please note that the 25th to the 27th of December were public holidays, so those do not count as working days. Your money should reflect by tomorrow the latest."
2022-12-29 10:06:13+00:00,uMaGatsheni,"@StandardBankZA There's no direction, no ticket system and service is very slow. I don't understand why I should wait to go sit with a consultant just collect a card. Your procedures should be standardized across all branches."
2022-12-29 10:06:03+00:00,StandardBankZA,"@Beestings48 There was a lot to consider, Bongiwe 😅. Did you enjoy the challenge this week? 💙 #InstantMoneyMondays #HowAboutNowSummer"
2022-12-29 10:05:03+00:00,StandardBankZA,"@NelileMzimela This sounds concerning, Nelile, and we would like to understand what prompts you to say this. Could you give us more context on this matter so we may look further into it?"
2022-12-29 10:04:06+00:00,WendyAnneBok,@StandardBankZA Still trying to finalise the plans!!
2022-12-29 10:03:44+00:00,StandardBankZA,"@uMaGatsheni Hi Ntokozo, this is not what we want to hear. Sounds like you are not happy with your visit to the branch. Please DM us more information regarding this with your contact details so that the team can reach out."
2022-12-29 10:03:37+00:00,_Kamanzi_Zulu,Dear @StandardBankZA 2 weeks ago I have applied for the Commercial Banking Graduate Programme and I haven't received any response yet. May you kindly assist as I am a newly graduate who is in need of a grad programme and Standard Bank seems like a good fit for me
2022-12-29 10:02:21+00:00,StandardBankZA,@TshepoL_ There is a 24hr period maximum clearance time for transfers between Standard Bank accounts and payments to other banks may take two to three business days to reflect on the beneficiary's statement.
2022-12-29 10:01:10+00:00,jean1eng,@StandardBankZA It could also be 45 points!!
2022-12-29 09:59:04+00:00,StandardBankZA,"@PromiseMashego4 That's quite impressive, Promise 😃. Have you made an Instant Money withdrawal with any of the above retail partners? 💙 #InstantMoneyMondays #HowAboutNowSummer"
2022-12-29 09:57:39+00:00,StandardBankZA,@TshepoL_ We do apologies for the inconvenience caused. Please allow time for payment to clear.
2022-12-29 09:54:40+00:00,uMaGatsheni,@StandardBankZA your Galleria branch is the Pitts.
